Average timer callback time, Average topic callback time,Desired Position Motor #1,Present Position Motor #1,Desired Position Motor #2,Present Position Motor #2
31955.6,10.4033,44.7638,17.2906,174.344,177.627
31955.6,10.4033,44.7638,20.6996,174.344,177.08
31955.6,10.3987,55.6229,24.0979,171.189,176.518
31955.6,10.3987,55.6229,27.4496,171.189,175.994
31955.6,10.3987,55.6229,30.8493,171.189,175.2
31955.6,10.3941,66.2618,34.2935,167.359,174.331
31955.6,10.3941,66.2618,37.6847,167.359,173.521
31955.8,10.3941,66.2618,41.1367,167.359,172.57
31955.6,10.4091,76.6403,44.766,162.868,171.539
31955.6,10.4091,76.6403,48.0983,162.868,170.473
31955.6,10.4091,76.6403,51.597,162.868,169.183
31955.7,10.4045,86.7154,55.1151,157.735,167.919
31955.6,10.4045,86.7154,58.6109,157.735,166.747
31955.7,10.4045,86.7154,62.0982,157.735,165.336
31955.7,10.4,96.4484,65.6306,151.979,163.845
31955.7,10.4,96.4484,69.0705,151.979,162.404
31955.7,10.4,96.4484,72.5226,151.979,160.732
31955.7,10.3955,105.801,75.989,145.623,159.023
31955.7,10.3955,105.801,79.3443,145.623,157.428
31955.7,10.3955,105.801,82.7175,145.623,155.601
31955.8,10.3955,105.801,86.1308,145.623,153.702
31955.8,10.391,114.736,89.3749,138.692,152.111
31956,10.391,114.736,92.3773,138.692,150.739
31955.8,10.391,114.736,95.2886,138.692,149.233
31956.1,10.3866,123.218,98.2028,131.214,147.493
31955.8,10.3866,123.218,101.062,131.214,145.561
31955.8,10.3866,123.218,103.929,131.214,143.305
31955.8,10.3822,131.214,106.846,123.218,141.055
31955.9,10.3822,131.214,109.671,123.218,138.841
31955.9,10.3822,131.214,112.512,123.218,136.443
31955.8,10.3937,138.692,115.408,114.735,133.993
31955.9,10.3937,138.692,118.168,114.735,131.646
31955.9,10.3937,138.692,120.936,114.735,129.054
31955.9,10.4019,145.623,123.739,105.8,126.502
31955.9,10.4019,145.623,126.38,105.8,123.972
31955.9,10.4019,145.623,129.05,105.8,121.241
31955.9,10.4006,151.979,131.705,96.448,118.472
31955.9,10.4006,151.979,134.232,96.448,115.799
31956,10.4006,151.979,136.741,96.448,112.896
31956,10.4119,157.735,139.24,86.7153,109.989
31956,10.4119,157.735,141.584,86.7153,107.145
31956,10.4119,157.735,143.933,86.7153,104.072
31956,10.4107,162.869,146.267,76.64,101.048
31956,10.4107,162.869,148.438,76.64,98.0693
31956,10.4107,162.869,150.61,76.64,94.9167
31956.1,10.4107,162.869,152.741,76.64,91.7321
31956.1,10.4062,167.359,154.661,66.2613,88.8628
31956.1,10.4062,167.359,156.341,66.2613,86.2234
31956.1,10.4062,167.359,157.902,66.2613,83.4904
31956.1,10.4019,171.19,159.506,55.6219,80.5689
31956.3,10.4019,171.19,161.023,55.6219,77.6403
31956.1,10.4019,171.19,162.59,55.6219,74.4296
31956.1,10.4006,174.345,164.179,44.7633,71.2119
31956.1,10.4006,174.345,165.619,44.7633,68.0367
31956.1,10.4006,174.345,166.999,44.7633,64.6459
31956.1,10.3994,176.811,168.362,33.728,61.2527
31956.1,10.3994,176.811,169.585,33.728,57.9425
31956.4,10.3994,176.811,170.774,33.728,54.413
31956.2,10.3981,178.581,171.992,22.5588,50.893
31956.1,10.3981,178.581,172.956,22.5588,47.4252
31956.1,10.3981,178.581,173.855,22.5588,43.8021
31956.1,10.4154,179.644,174.765,11.3019,40.1766
31956.1,10.4154,179.644,175.523,11.3019,36.6187
31956.1,10.4154,179.644,176.269,11.3019,32.8782
31956.1,10.411,180,176.95,0,29.152
31956.1,10.411,180,177.485,0,25.5396
31956.1,10.411,180,177.99,0,21.7244
31956.1,10.4098,179.644,178.393,-11.3019,17.9947
31956.1,10.4098,179.644,178.686,-11.3019,14.3514
31956.1,10.4098,179.644,178.859,-11.3019,10.5624
31956.2,10.4098,179.644,179.004,-11.3019,6.81719
31956.2,10.4085,178.581,179.123,-22.5588,3.43941
31956.2,10.4085,178.581,179.21,-22.5588,0.288
31956.4,10.4085,178.581,179.169,-22.5588,-2.9203
31956.5,10.4164,176.811,179.052,-33.728,-6.23052
31956.2,10.4164,176.811,178.951,-33.728,-9.53363
31956.2,10.4164,176.811,178.731,-33.728,-13.0631
31956.2,10.4212,174.345,178.364,-44.7633,-16.5796
31956.3,10.4212,174.345,178.024,-44.7633,-20.0036
31956.2,10.4212,174.345,177.621,-44.7633,-23.6658
31956.2,10.4169,171.19,177.066,-55.6219,-27.264
31956.3,10.4169,171.19,176.478,-55.6219,-30.7579
31956.3,10.4169,171.19,175.774,-55.6219,-34.4498
31956.2,10.4127,167.359,174.964,-66.2613,-38.1286
31956.3,10.4127,167.359,174.151,-66.2613,-41.6664
31956.3,10.4127,167.359,173.285,-66.2613,-45.2859
31956.3,10.4144,162.869,172.265,-76.64,-48.9707
31956.3,10.4144,162.869,171.256,-76.64,-52.4646
31956.3,10.4144,162.869,170.167,-76.64,-56.1399
31956.3,10.4132,157.735,168.947,-86.7153,-59.7037
31956.3,10.4132,157.735,167.732,-86.7153,-63.1668
31956.3,10.4132,157.735,166.43,-86.7153,-66.8255
31956.3,10.4119,151.979,164.984,-96.448,-70.3004
31956.3,10.4119,151.979,163.575,-96.448,-73.6723
31956.3,10.4119,151.979,162.106,-96.448,-77.1887
31956.4,10.4119,151.979,160.495,-96.448,-80.6056
31956.4,10.4077,145.623,158.903,-105.8,-83.629
31956.4,10.4077,145.623,157.469,-105.8,-86.3609
31956.4,10.4077,145.623,156.087,-105.8,-89.1828
31956.4,10.4214,138.692,154.568,-114.735,-92.0581
31956.4,10.4214,138.692,152.966,-114.735,-94.9558
31956.4,10.4214,138.692,151.202,-114.735,-98.0397
31956.6,10.4172,131.214,149.273,-123.218,-100.974
31956.4,10.4172,131.214,147.354,-123.218,-103.844
31956.4,10.4172,131.214,145.356,-123.218,-106.863
31956.4,10.413,123.218,143.175,-131.214,-109.819
31956.4,10.413,123.218,141.025,-131.214,-112.631
31956.4,10.413,123.218,138.83,-131.214,-115.577
31956.4,10.4088,114.736,136.463,-138.692,-118.436
31956.5,10.4088,114.736,134.117,-138.692,-121.157
31956.5,10.4088,114.736,131.725,-138.692,-124.004
31956.5,10.4223,105.801,129.178,-145.623,-126.83
31956.4,10.4223,105.801,126.681,-145.623,-129.35
31956.4,10.4223,105.801,124.147,-145.623,-132.033
31956.4,10.4211,96.4484,121.447,-151.979,-134.606
31956.4,10.4211,96.4484,118.801,-151.979,-137.003
31956.5,10.4211,96.4484,116.104,-151.979,-139.513
31956.5,10.4211,96.4484,113.248,-151.979,-141.931
31956.5,10.4227,86.7154,110.483,-157.735,-143.905
31956.5,10.4227,86.7154,107.899,-157.735,-145.544
31956.5,10.4227,86.7154,105.327,-157.735,-147.278
31956.4,10.4244,76.6403,102.672,-162.868,-149.151
31956.5,10.4244,76.6403,99.9987,-162.868,-151.137
31956.5,10.4244,76.6403,97.2194,-162.868,-153.204
31956.5,10.4348,66.2618,94.3418,-167.359,-155.182
31956.4,10.4348,66.2618,91.432,-167.359,-156.875
31956.5,10.4348,66.2618,88.4748,-167.359,-158.645
31956.5,10.4335,55.6229,85.3526,-171.189,-160.415
31956.5,10.4335,55.6229,82.2584,-171.189,-161.951
31956.5,10.4335,55.6229,79.1212,-171.189,-163.582
31956.5,10.4294,44.7638,75.8391,-174.344,-165.092
31956.5,10.4294,44.7638,72.6309,-174.344,-166.379
31956.5,10.4294,44.7638,69.3136,-174.344,-167.782
31956.5,10.4224,33.7283,65.9347,-176.811,-169.113
31956.5,10.4224,33.7283,62.5859,-176.811,-170.248
31956.5,10.4224,33.7283,59.1862,-176.811,-171.476
31956.5,10.4183,22.5594,55.6344,-178.58,-172.57
31956.5,10.4183,22.5594,52.1844,-178.58,-173.428
31956.5,10.4183,22.5594,48.6699,-178.58,-174.438
31956.5,10.4143,11.3016,45.0773,-179.644,-175.224
31956.5,10.4143,11.3016,41.5449,-179.644,-175.974
31956.7,10.4143,11.3016,37.9881,-179.644,-176.755
31956.6,10.4143,11.3016,34.3143,-179.644,-177.312
31956.6,10.4074,0,30.7532,-180,-177.732
31956.6,10.4074,0,27.3678,-180,-178.143
31956.7,10.4074,0,24.0893,-180,-178.516
31956.7,10.4006,-11.3016,20.7068,-179.644,-178.801
31956.7,10.4006,-11.3016,17.3515,-179.644,-178.949
31956.7,10.4006,-11.3016,13.9705,-179.644,-179.06
31956.9,10.3909,-22.5594,10.4811,-178.58,-179.17
31956.8,10.3909,-22.5594,7.08349,-178.58,-179.181
31956.8,10.3909,-22.5594,3.59769,-178.58,-179.135
31956.9,10.3842,-33.7283,0.0114759,-176.811,-179.057
31956.8,10.3842,-33.7283,-3.51234,-176.811,-178.936
31956.8,10.3842,-33.7283,-7.09353,-176.811,-178.572
31956.9,10.3831,-44.7638,-10.8081,-174.344,-178.212
31956.8,10.3831,-44.7638,-14.3434,-174.344,-177.857
31956.8,10.3831,-44.7638,-17.9877,-174.344,-177.197
31956.8,10.3792,-55.6229,-21.6744,-171.189,-176.564
31956.9,10.3792,-55.6229,-25.3352,-171.189,-176.04
31956.8,10.3792,-55.6229,-28.9867,-171.189,-175.308
31956.9,10.3866,-66.2618,-32.7192,-167.359,-174.482
31956.8,10.3866,-66.2618,-36.3183,-167.359,-173.74
31956.8,10.3866,-66.2618,-39.9454,-167.359,-172.75
31956.8,10.3799,-76.6403,-43.6643,-162.868,-171.614
31956.9,10.3799,-76.6403,-47.234,-162.868,-170.53
31956.9,10.3799,-76.6403,-50.831,-162.868,-169.25
31957,10.3799,-76.6403,-54.4818,-162.868,-167.994
31957.1,10.3788,-86.7154,-58.0235,-157.735,-166.951
31956.9,10.3788,-86.7154,-61.3458,-157.735,-166.087
31956.9,10.3788,-86.7154,-64.5418,-157.735,-165.013
31956.9,10.3778,-96.4484,-67.806,-151.979,-163.687
31956.9,10.3778,-96.4484,-70.931,-151.979,-162.232
31956.9,10.3778,-96.4484,-74.1249,-151.979,-160.468
31956.9,10.3795,-105.801,-77.3511,-145.623,-158.815
31956.9,10.3795,-105.801,-80.5356,-145.623,-157.269
31956.9,10.3795,-105.801,-83.718,-145.623,-155.468
31956.9,10.3785,-114.736,-86.9542,-138.692,-153.618
31956.9,10.3785,-114.736,-90.1044,-138.692,-151.698
31957,10.3785,-114.736,-93.2696,-138.692,-149.717
31956.9,10.3774,-123.218,-96.4885,-131.214,-147.656
31956.9,10.3774,-123.218,-99.5562,-131.214,-145.54
31957.1,10.3774,-123.218,-102.642,-131.214,-143.406
31956.9,10.3791,-131.214,-105.761,-123.218,-141.116
31956.9,10.3791,-131.214,-108.761,-123.218,-138.961
31956.9,10.3791,-131.214,-111.756,-123.218,-136.546
31956.9,10.4,-138.692,-114.737,-114.735,-134.161
31956.9,10.4,-138.692,-117.636,-114.735,-131.783
31956.9,10.4,-138.692,-120.476,-114.735,-129.254
31956.9,10.4098,-145.623,-123.358,-105.8,-126.643
31956.9,10.4098,-145.623,-126.096,-105.8,-124.137
31956.9,10.4098,-145.623,-128.792,-105.8,-121.369
31956.9,10.4098,-145.623,-131.514,-105.8,-118.63
31956.9,10.4087,-151.979,-134.046,-96.448,-116.162
31956.9,10.4087,-151.979,-136.311,-96.448,-113.944
31956.9,10.4087,-151.979,-138.489,-96.448,-111.557
31956.9,10.4049,-157.735,-140.653,-86.7153,-109.025
31956.9,10.4049,-157.735,-142.754,-86.7153,-106.389
31957,10.4049,-157.735,-144.891,-86.7153,-103.503
31956.9,10.4011,-162.869,-147.061,-76.64,-100.585
31957,10.4011,-162.869,-149.085,-76.64,-97.6948
31957,10.4011,-162.869,-151.128,-76.64,-94.579
31957,10.3973,-167.359,-153.169,-66.2613,-91.4465
31957,10.3973,-167.359,-155.036,-66.2613,-88.3816
31957,10.3973,-167.359,-156.9,-66.2613,-85.101
31957,10.3908,-171.19,-158.77,-55.6219,-81.8062
31957,10.3908,-171.19,-160.486,-55.6219,-78.6204
31957,10.3908,-171.19,-162.151,-55.6219,-75.2296
31957,10.3871,-174.345,-163.808,-44.7633,-71.7973
31957,10.3871,-174.345,-165.312,-44.7633,-68.525
31957,10.3871,-174.345,-166.778,-44.7633,-65.0596
31957,10.3807,-176.811,-168.196,-33.728,-61.5644
31957.1,10.3807,-176.811,-169.454,-33.728,-58.1606
31957.1,10.3807,-176.811,-170.657,-33.728,-54.5576
31957.1,10.3807,-176.811,-171.841,-33.728,-51.0116
31957.1,10.377,-178.581,-172.851,-22.5588,-47.7831
31957.1,10.377,-178.581,-173.639,-22.5588,-44.8225
31957.1,10.377,-178.581,-174.418,-22.5588,-41.728
31957.1,10.384,-179.644,-175.207,-11.3019,-38.4379
31957.1,10.384,-179.644,-175.898,-11.3019,-35.296
31957.1,10.384,-179.644,-176.551,-11.3019,-31.8104
31957.1,10.3777,-180,-177.163,0,-28.3532
31957.1,10.3777,-180,-177.678,0,-24.9126
31957.1,10.3777,-180,-178.123,0,-21.325
31957.1,10.3714,-179.644,-178.48,11.3019,-17.6652
31957.2,10.3714,-179.644,-178.771,11.3019,-14.0089
31957.2,10.3714,-179.644,-178.943,11.3019,-10.2661
31957.3,10.3651,-178.581,-179.075,22.5588,-6.58963
31957.2,10.3651,-178.581,-179.167,22.5588,-3.00563
31957.2,10.3651,-178.581,-179.131,22.5588,0.758518
31957.3,10.3615,-176.811,-179.034,33.728,4.49304
31957.2,10.3615,-176.811,-178.933,33.728,8.10311
31957.2,10.3615,-176.811,-178.722,33.728,11.8756
31957.2,10.3579,-174.345,-178.367,44.7633,15.5793
31957.2,10.3579,-174.345,-178.043,44.7633,19.2284
31957.2,10.3579,-174.345,-177.64,44.7633,22.9843
31957.2,10.3543,-171.19,-177.056,55.6219,26.7224
31957.3,10.3543,-171.19,-176.469,55.6219,30.3775
31957.3,10.3543,-171.19,-175.763,55.6219,34.1772
31957.3,10.3543,-171.19,-174.923,55.6219,37.837
31957.3,10.3534,-167.359,-174.16,66.2613,41.2053
31957.3,10.3534,-167.359,-173.543,66.2613,44.2868
31957.3,10.3534,-167.359,-172.927,66.2613,47.4145
31957.3,10.3499,-162.869,-172.135,76.64,50.6276
31957.3,10.3499,-162.869,-171.222,76.64,53.8252
31957.3,10.3499,-162.869,-170.137,76.64,57.2018
31957.3,10.3464,-157.735,-168.893,86.7153,60.5558
31957.3,10.3464,-157.735,-167.668,86.7153,63.8578
31957.4,10.3464,-157.735,-166.364,86.7153,67.3138
31957.4,10.3429,-151.979,-164.933,96.448,70.707
31957.3,10.3429,-151.979,-163.549,96.448,74.1369
31957.3,10.3429,-151.979,-162.08,96.448,77.4791
31957.3,10.3394,-145.623,-160.451,105.8,80.8273
31957.3,10.3394,-145.623,-158.821,105.8,84.083
31957.4,10.3394,-145.623,-157.124,105.8,87.456
31957.4,10.3333,-138.692,-155.323,114.735,90.739
31957.4,10.3333,-138.692,-153.511,114.735,93.8738
31957.4,10.3333,-138.692,-151.635,114.735,97.1164
31957.4,10.3273,-131.214,-149.623,123.218,100.309
31957.4,10.3273,-131.214,-147.647,123.218,103.354
31957.4,10.3273,-131.214,-145.57,123.218,106.5
31957.4,10.3213,-123.218,-143.363,131.214,109.563
31957.4,10.3213,-123.218,-141.208,131.214,112.484
31957.5,10.3213,-123.218,-138.95,131.214,115.509
31957.5,10.3213,-123.218,-136.56,131.214,118.404
31957.5,10.3179,-114.736,-134.254,138.692,120.99
31957.5,10.3179,-114.736,-132.125,138.692,123.092
31957.5,10.3179,-114.736,-130.017,138.692,125.314
31957.5,10.3171,-105.801,-127.808,145.623,127.661
31957.6,10.3171,-105.801,-125.573,145.623,130.075
31957.5,10.3171,-105.801,-123.191,145.623,132.654
31957.5,10.3138,-96.4484,-120.66,151.979,135.095
31957.5,10.3138,-96.4484,-118.157,151.979,137.389
31957.5,10.3138,-96.4484,-115.533,151.979,139.878
31957.5,10.3104,-86.7154,-112.789,157.735,142.189
31957.5,10.3104,-86.7154,-110.064,157.735,144.344
31957.6,10.3104,-86.7154,-107.235,157.735,146.607
31957.6,10.3122,-76.6403,-104.314,162.868,148.772
31957.6,10.3122,-76.6403,-101.395,162.868,150.836
31957.5,10.3122,-76.6403,-98.4437,162.868,152.922
31957.5,10.3089,-66.2618,-95.361,167.359,154.847
31957.5,10.3089,-66.2618,-92.2884,167.359,156.625
31957.6,10.3089,-66.2618,-89.2071,167.359,158.526
31957.5,10.3081,-55.6229,-85.9515,171.189,160.29
31957.6,10.3081,-55.6229,-82.7992,171.189,161.861
31957.6,10.3081,-55.6229,-79.5752,171.189,163.535
31957.6,10.3073,-44.7638,-76.2429,174.344,165.047
31957.6,10.3073,-44.7638,-72.9393,174.344,166.355
31957.6,10.3073,-44.7638,-69.579,174.344,167.802
31957.6,10.3073,-44.7638,-66.119,174.344,169.146
31957.6,10.3065,-33.7283,-62.7645,176.811,170.138
31957.6,10.3065,-33.7283,-59.6194,176.811,171.049
31957.6,10.3065,-33.7283,-56.4951,176.811,172.095
31957.6,10.3083,-22.5594,-53.3442,178.58,173.038
31957.6,10.3083,-22.5594,-50.1589,178.58,173.892
31957.6,10.3083,-22.5594,-46.9421,178.58,174.775
31957.6,10.3325,-11.3016,-43.589,179.644,175.479
31957.6,10.3325,-11.3016,-40.2646,179.644,176.155
31957.6,10.3325,-11.3016,-36.9093,179.644,176.868
31957.6,10.3392,0,-33.3877,180,177.409
31957.6,10.3392,0,-29.9219,180,177.911
31957.6,10.3392,0,-26.3895,180,178.348
31957.6,10.3408,11.3016,-22.794,179.644,178.679
31957.7,10.3408,11.3016,-19.235,179.644,178.856
31957.6,10.3408,11.3016,-15.6223,179.644,178.976
31957.6,10.3375,22.5594,-11.8998,178.58,179.1
31957.7,10.3375,22.5594,-8.27053,178.58,179.106
31957.7,10.3375,22.5594,-4.55449,178.58,179.061
31957.7,10.3366,33.7283,-0.832002,176.811,178.999
31957.7,10.3366,33.7283,2.80729,176.811,178.83
31957.6,10.3366,33.7283,6.49535,176.811,178.456
31957.6,10.3432,44.7638,10.2802,174.344,178.137
31957.8,10.3432,44.7638,13.9504,174.344,177.805
31957.7,10.3432,44.7638,17.675,174.344,177.233
31957.7,10.3432,44.7638,21.457,174.344,176.667
31957.7,10.3473,55.6229,25.0741,171.189,176.239
31957.8,10.3473,55.6229,28.504,171.189,175.778
31957.7,10.3473,55.6229,31.8434,171.189,175.016
31957.6,10.3514,66.2618,35.2259,167.359,174.161
31957.7,10.3514,66.2618,38.5568,167.359,173.385
31957.7,10.3514,66.2618,41.8769,167.359,172.479
31957.7,10.348,76.6403,45.2932,162.868,171.458
31957.7,10.348,76.6403,48.6743,162.868,170.412
31957.7,10.348,76.6403,52.0804,162.868,169.131
31957.7,10.3594,86.7154,55.5469,157.735,167.876
31957.7,10.3594,86.7154,58.9538,157.735,166.713
31957.7,10.3594,86.7154,62.3471,157.735,165.31
31957.7,10.3756,96.4484,65.8501,151.979,163.801
31957.7,10.3756,96.4484,69.2254,151.979,162.359
31957.7,10.3756,96.4484,72.618,151.979,160.697
31957.7,10.3771,105.801,76.0701,145.623,159
31957.7,10.3771,105.801,79.4598,145.623,157.399
31957.7,10.3771,105.801,82.7906,145.623,155.56
31957.7,10.3738,114.736,86.1925,138.692,153.663
31957.7,10.3738,114.736,89.4581,138.692,151.825
31957.7,10.3738,114.736,92.7366,138.692,149.726
31957.7,10.3738,114.736,96.0446,138.692,147.657
31957.8,10.3729,123.218,99.1768,131.214,145.897
31957.7,10.3729,123.218,102.073,131.214,144.395
31957.8,10.3729,123.218,104.85,131.214,142.786
31957.8,10.372,131.214,107.669,123.218,140.896
31957.7,10.372,131.214,110.389,123.218,138.78
31957.8,10.372,131.214,113.116,123.218,136.421
31957.8,10.3711,138.692,115.919,114.735,134.012
31957.9,10.3711,138.692,118.603,114.735,131.665
31957.8,10.3711,138.692,121.304,114.735,129.039
31957.7,10.375,145.623,124.055,105.8,126.478
31957.8,10.375,145.623,126.669,105.8,123.941
31957.8,10.375,145.623,129.303,105.8,121.208
31957.8,10.3717,151.979,131.945,96.448,118.46
31957.8,10.3717,151.979,134.421,96.448,115.783
31957.8,10.3717,151.979,136.917,96.448,112.884
31957.8,10.3684,157.735,139.408,86.7153,109.95
31957.8,10.3684,157.735,141.726,86.7153,107.131
31957.8,10.3684,157.735,144.069,86.7153,104.059
31957.8,10.3652,162.869,146.386,76.64,101.011
31957.8,10.3652,162.869,148.529,76.64,98.0385
31957.8,10.3652,162.869,150.671,76.64,94.8753
31957.8,10.3595,167.359,152.794,66.2613,91.7084
31957.8,10.3595,167.359,154.736,66.2613,88.6033
31957.8,10.3595,167.359,156.664,66.2613,85.2978
31957.9,10.3595,167.359,158.576,66.2613,81.9864
31957.9,10.3563,171.19,160.27,55.6219,78.9724
31957.9,10.3563,171.19,161.672,55.6219,76.2513
31957.9,10.3563,171.19,162.935,55.6219,73.4222
31957.9,10.3531,174.345,164.242,44.7633,70.4356
31957.9,10.3531,174.345,165.598,44.7633,67.4121
31957.9,10.3531,174.345,167.001,44.7633,64.1268
31957.9,10.357,176.811,168.371,33.728,60.8119
31957.9,10.357,176.811,169.593,33.728,57.5573
31957.9,10.357,176.811,170.785,33.728,54.0812
31957.9,10.3538,178.581,171.965,22.5588,50.6169
31957.9,10.3538,178.581,172.964,22.5588,47.2154
31958,10.3538,178.581,173.862,22.5588,43.5911
31958,10.3482,179.644,174.771,11.3019,39.9324
31958,10.3482,179.644,175.535,11.3019,36.4741
31958,10.3482,179.644,176.277,11.3019,32.7953
31958,10.3427,180,176.955,0,29.1141
31958,10.3427,180,177.49,0,25.5668
31958,10.3427,180,177.995,0,21.7837
31958,10.3466,179.644,178.394,-11.3019,18.0753
31958,10.3466,179.644,178.685,-11.3019,14.483
31958,10.3466,179.644,178.857,-11.3019,10.6726
31958,10.3551,178.581,179.002,-22.5588,6.93215
31958,10.3551,178.581,179.101,-22.5588,3.28059
31958,10.3551,178.581,179.08,-22.5588,-0.54163
31958,10.3551,178.581,178.996,-22.5588,-4.30104
31958.1,10.3543,176.811,178.919,-33.728,-7.74518
31958,10.3543,176.811,178.848,-33.728,-10.8563
31958,10.3543,176.811,178.64,-33.728,-14.0681
31958,10.3512,174.345,178.289,-44.7633,-17.376
31958,10.3512,174.345,177.962,-44.7633,-20.6649
31958,10.3512,174.345,177.572,-44.7633,-24.1683
31958,10.348,171.19,177.025,-55.6219,-27.6812
31958,10.348,171.19,176.442,-55.6219,-31.1147
31958,10.348,171.19,175.745,-55.6219,-34.7402
31958,10.3426,167.359,174.938,-66.2613,-38.323
31958,10.3426,167.359,174.129,-66.2613,-41.7944
31958.1,10.3426,167.359,173.277,-66.2613,-45.4436
31958.1,10.3372,162.869,172.258,-76.64,-49.0264
31958.1,10.3372,162.869,171.256,-76.64,-52.531
31958.1,10.3372,162.869,170.167,-76.64,-56.2501
31958.2,10.3341,157.735,168.945,-86.7153,-59.7961
31958.1,10.3341,157.735,167.737,-86.7153,-63.2012
31958.1,10.3341,157.735,166.446,-86.7153,-66.7769
31958.1,10.3287,151.979,164.999,-96.448,-70.2376
31958.1,10.3287,151.979,163.585,-96.448,-73.5953
31958.1,10.3287,151.979,162.112,-96.448,-77.1093
31958.1,10.3257,145.623,160.51,-105.8,-80.5369
31958.1,10.3257,145.623,158.876,-105.8,-83.795
31958.2,10.3257,145.623,157.162,-105.8,-87.2107
31958.2,10.3257,145.623,155.325,-105.8,-90.5256
31958.2,10.3204,138.692,153.576,-114.735,-93.4862
31958.2,10.3204,138.692,151.976,-114.735,-96.1387
31958.2,10.3204,138.692,150.399,-114.735,-98.8326
31958.2,10.3425,131.214,148.713,-123.218,-101.606
31958.2,10.3425,131.214,146.949,-123.218,-104.389
31958.2,10.3425,131.214,145.049,-123.218,-107.323
31958.3,10.3371,123.218,142.941,-131.214,-110.185
31958.4,10.3371,123.218,140.852,-131.214,-112.959
31958.2,10.3371,123.218,138.702,-131.214,-115.858
31958.3,10.3295,114.736,136.384,-138.692,-118.688
31958.3,10.3295,114.736,134.079,-138.692,-121.344
31958.3,10.3295,114.736,131.728,-138.692,-124.169
31958.5,10.322,105.801,129.206,-145.623,-126.862
31958.3,10.322,105.801,126.692,-145.623,-129.403
31958.3,10.322,105.801,124.146,-145.623,-132.12
31958.3,10.3145,96.4484,121.441,-151.979,-134.655
31958.4,10.3145,96.4484,118.782,-151.979,-137.037
31958.4,10.3145,96.4484,116.078,-151.979,-139.534
31958.4,10.307,86.7154,113.227,-157.735,-141.899
31958.4,10.307,86.7154,110.429,-157.735,-144.114
31958.4,10.307,86.7154,107.568,-157.735,-146.433
31958.5,10.307,86.7154,104.57,-157.735,-148.641
31958.5,10.3018,76.6403,101.678,-162.868,-150.413
31958.5,10.3018,76.6403,98.9437,-162.868,-151.951
31958.5,10.3018,76.6403,96.2683,-162.868,-153.553
31958.5,10.2966,66.2618,93.4819,-167.359,-155.268
31958.5,10.2966,66.2618,90.6939,-167.359,-157.016
31958.5,10.2966,66.2618,87.8486,-167.359,-158.894
31958.5,10.2915,55.6229,84.852,-171.189,-160.574
31958.5,10.2915,55.6229,81.8596,-171.189,-162.024
31958.5,10.2915,55.6229,78.8006,-171.189,-163.501
31958.5,10.2864,44.7638,75.5938,-174.344,-165.009
31958.5,10.2864,44.7638,72.4351,-174.344,-166.426
31958.6,10.2864,44.7638,69.2455,-174.344,-167.942
31958.6,10.2812,33.7283,65.7719,-176.811,-169.212
31958.6,10.2812,33.7283,62.53,-176.811,-170.325
31958.6,10.2812,33.7283,59.1603,-176.811,-171.546
31958.6,10.2739,22.5594,55.5662,-178.58,-172.575
31958.6,10.2739,22.5594,52.1228,-178.58,-173.457
31958.6,10.2739,22.5594,48.6398,-178.58,-174.428
31958.6,10.2711,11.3016,45.0608,-179.644,-175.237
31958.6,10.2711,11.3016,41.514,-179.644,-175.988
31958.7,10.2711,11.3016,38.0454,-179.644,-176.78
31958.8,10.2661,0,34.2842,-180,-177.335
31958.7,10.2661,0,30.7001,-180,-177.818
31958.9,10.2661,0,27.0731,-180,-178.216
31958.7,10.2661,0,23.329,-180,-178.577
31958.7,10.2633,-11.3016,19.7285,-179.644,-178.849
31958.7,10.2633,-11.3016,16.4098,-179.644,-178.981
31958.7,10.2633,-11.3016,13.0861,-179.644,-179.081
31958.7,10.2671,-22.5594,9.57304,-178.58,-179.187
31958.7,10.2671,-22.5594,6.31963,-178.58,-179.191
31958.7,10.2671,-22.5594,2.91559,-178.58,-179.147
31958.7,10.2621,-33.7283,-0.66345,-176.811,-179.065
31958.8,10.2621,-33.7283,-4.01441,-176.811,-178.933
31958.8,10.2621,-33.7283,-7.52388,-176.811,-178.56
31958.8,10.2593,-44.7638,-11.2356,-174.344,-178.212
31958.8,10.2593,-44.7638,-14.7695,-174.344,-177.837
31958.8,10.2593,-44.7638,-18.3378,-174.344,-177.178
31958.8,10.2544,-55.6229,-22.0057,-171.189,-176.553
31958.8,10.2544,-55.6229,-25.5647,-171.189,-176.023
31958.8,10.2544,-55.6229,-29.1638,-171.189,-175.276
31958.8,10.2473,-66.2618,-32.9745,-167.359,-174.456
31958.9,10.2473,-66.2618,-36.4445,-167.359,-173.704
31958.9,10.2473,-66.2618,-40.1964,-167.359,-172.711
31958.8,10.2424,-76.6403,-43.8608,-162.868,-171.579
31958.9,10.2424,-76.6403,-47.3517,-162.868,-170.503
31958.9,10.2424,-76.6403,-51.0605,-162.868,-169.216
31958.9,10.2375,-86.7154,-54.7321,-157.735,-167.956
31958.9,10.2375,-86.7154,-58.1648,-157.735,-166.738
31958.9,10.2375,-86.7154,-61.6807,-157.735,-165.313
31958.9,10.2375,-86.7154,-65.2325,-157.735,-163.864
31959,10.2326,-96.4484,-68.7944,-151.979,-162.638
31959,10.2326,-96.4484,-71.9811,-151.979,-161.559
