Average timer callback time, Average topic callback time,Desired Position Motor #1,Present Position Motor #1,Desired Position Motor #2,Present Position Motor #2
31933.6,10.6007,-86.7154,-130.023,157.735,113.657
31933.5,10.5986,-76.6403,-125.635,162.868,119.936
31933.6,10.5986,-76.6403,-121.076,162.868,125.888
31933.6,10.5966,-66.2618,-116.277,167.359,131.717
31933.7,10.5946,-55.6229,-111.371,171.189,137.311
31933.7,10.5946,-55.6229,-106.275,171.189,142.689
31933.8,10.5892,-44.7638,-100.945,174.344,147.685
31933.8,10.5839,-33.7283,-95.5052,176.811,152.314
31933.9,10.5839,-33.7283,-89.91,176.811,156.609
31934,10.5786,-22.5594,-84.1893,178.58,160.444
31934,10.5786,-22.5594,-78.3803,178.58,163.881
31934,10.5733,-11.3016,-72.4846,179.644,166.687
31934.1,10.5681,0,-66.5888,180,169.081
31934.1,10.5681,0,-60.5934,180,171.214
31934.2,10.5629,11.3016,-54.5305,179.644,172.91
31934.2,10.5611,22.5594,-48.3967,178.58,174.185
31934.3,10.5611,22.5594,-42.2513,178.58,175.04
31934.3,10.5559,33.7283,-36.0823,176.811,175.63
31934.3,10.5639,44.7638,-29.8954,174.344,176.027
31934.4,10.5639,44.7638,-23.6332,174.344,176.032
31934.4,10.5588,55.6229,-17.4297,171.189,175.851
31934.5,10.5588,55.6229,-11.1538,171.189,175.468
31934.5,10.57,66.2618,-4.88371,167.359,174.701
31934.5,10.5649,76.6403,1.34555,162.868,173.666
31934.6,10.5649,76.6403,7.62716,162.868,172.281
31934.6,10.5599,86.7154,13.8937,157.735,170.663
31934.6,10.5516,96.4484,20.1538,151.979,168.862
31934.7,10.5516,96.4484,26.4871,151.979,166.714
31934.7,10.5466,105.801,32.7651,145.623,164.293
31934.8,10.5417,114.736,39.0065,138.692,161.736
31934.8,10.5417,114.736,45.2752,138.692,158.822
31934.8,10.5367,123.218,51.5375,131.214,155.673
31934.9,10.5367,123.218,57.7825,131.214,152.392
31934.9,10.5318,131.214,64.0778,123.218,148.977
31934.9,10.527,138.692,70.3881,114.735,145.54
31935,10.527,138.692,76.6518,114.735,141.707
31935,10.5222,145.623,82.9298,105.8,137.727
31935.1,10.5174,151.979,89.225,96.448,133.542
31935,10.5174,151.979,95.5231,96.448,129.096
31935.1,10.5126,157.735,101.846,86.7153,124.434
31935.2,10.5078,162.869,108.075,76.64,119.625
31935.2,10.5078,162.869,114.143,76.64,114.515
31935.3,10.5031,167.359,120.246,66.2613,109.243
31935.3,10.5109,171.19,126.096,55.6219,103.839
31935.4,10.5109,171.19,131.774,55.6219,98.291
31935.4,10.5031,174.345,137.214,44.7633,92.5748
31935.4,10.5031,174.345,142.384,44.7633,86.8196
31935.5,10.4985,176.811,147.299,33.728,80.9766
31935.5,10.4907,178.581,151.799,22.5588,75.155
31935.5,10.4907,178.581,155.997,22.5588,69.0951
31935.7,10.4862,179.644,159.896,11.3019,63.1336
31935.6,10.4755,180,163.35,0,56.9292
31935.7,10.4755,180,166.433,0,50.912
31935.7,10.4709,179.644,169.033,-11.3019,44.8012
31935.8,10.4604,178.581,171.146,-22.5588,38.5043
31935.8,10.4604,178.581,172.755,-22.5588,32.2643
31935.9,10.4559,176.811,173.887,-33.728,26.0077
31936,10.4559,176.811,174.738,-33.728,19.7784
31936,10.4515,174.345,175.297,-44.7633,13.5111
31936,10.4471,171.19,175.529,-55.6219,7.17867
31936.2,10.4471,171.19,175.487,-55.6219,0.922074
31936.2,10.4398,167.359,175.052,-66.2613,-5.31556
31936.2,10.4354,162.869,174.334,-76.64,-11.6196
31936.3,10.4354,162.869,173.35,-76.64,-17.8987
31936.3,10.4341,157.735,172.011,-86.7153,-24.2027
31936.3,10.4299,151.979,170.485,-96.448,-30.4403
31936.3,10.4299,151.979,168.739,-96.448,-36.7016
31936.4,10.4256,145.623,166.661,-105.8,-42.995
31936.4,10.4256,145.623,164.381,-105.8,-49.2753
31936.5,10.4243,138.692,161.913,-114.735,-55.5212
31936.5,10.429,131.214,159.374,-123.218,-61.792
31936.6,10.429,131.214,156.637,-123.218,-68.0356
31936.6,10.4336,123.218,153.644,-131.214,-74.2921
31936.6,10.4382,114.736,150.449,-138.692,-80.5665
31936.8,10.4382,114.736,147.046,-138.692,-86.9132
31936.6,10.4457,105.801,143.332,-145.623,-93.165
31936.6,10.4444,96.4484,139.507,-151.979,-99.4299
31936.7,10.4444,96.4484,135.461,-151.979,-105.69
31937,10.4431,86.7154,131.159,-157.735,-111.999
31936.8,10.4431,86.7154,126.675,-157.735,-118.239
31936.8,10.439,76.6403,122.103,-162.868,-124.361
31936.8,10.429,66.2618,117.499,-167.359,-130.136
31936.9,10.429,66.2618,112.715,-167.359,-135.78
31937,10.4335,55.6229,107.681,-171.189,-141.127
31937,10.4236,44.7638,102.539,-174.344,-146.081
31937.1,10.4236,44.7638,97.2718,-174.344,-150.903
31937,10.4368,33.7283,91.7992,-176.811,-155.175
31937.1,10.4327,22.5594,86.1509,-178.58,-159.067
31937.1,10.4327,22.5594,80.4266,-178.58,-162.709
31937.2,10.4257,11.3016,74.609,-179.644,-165.787
31937.2,10.4245,0,68.7226,-180,-168.425
31937.2,10.4245,0,62.7738,-180,-170.664
31937.3,10.4205,-11.3016,56.7389,-179.644,-172.446
31937.3,10.4205,-11.3016,50.5993,-179.644,-173.778
31937.4,10.4193,-22.5594,44.5264,-178.58,-174.852
31937.4,10.4124,-33.7283,38.328,-176.811,-175.636
31937.4,10.4124,-33.7283,32.1311,-176.811,-175.95
31937.5,10.4113,-44.7638,25.9312,-174.344,-176.032
31937.5,10.4073,-55.6229,19.7622,-171.189,-176.059
31937.6,10.4073,-55.6229,13.5351,-171.189,-175.828
31937.6,10.4034,-66.2618,7.27858,-167.359,-175.193
31937.7,10.3994,-76.6403,1.02351,-162.868,-174.177
31937.8,10.3994,-76.6403,-5.26671,-162.868,-172.664
31937.8,10.3955,-86.7154,-11.511,-157.735,-170.873
31937.8,10.3955,-86.7154,-17.802,-157.735,-169.015
31937.9,10.3889,-96.4484,-24.0685,-151.979,-167.033
31937.9,10.385,-105.801,-30.3516,-145.623,-164.985
31938,10.385,-105.801,-36.6368,-145.623,-162.567
31938.1,10.3785,-114.736,-42.8961,-138.692,-159.848
31938.1,10.3691,-123.218,-49.1304,-131.214,-157.013
31938.1,10.3691,-123.218,-55.4049,-131.214,-153.82
31938,10.3874,-131.214,-61.6972,-123.218,-150.327
31938.1,10.3863,-138.692,-68.0226,-114.735,-146.765
31938.1,10.3863,-138.692,-74.2935,-114.735,-142.836
31938.1,10.3825,-145.623,-80.6059,-105.8,-138.68
31938.2,10.3825,-145.623,-86.904,-105.8,-134.408
31938.2,10.3787,-151.979,-93.1828,-96.448,-130.005
31938.2,10.375,-157.735,-99.468,-86.7153,-125.572
31938.2,10.375,-157.735,-105.725,-86.7153,-120.844
31938.3,10.374,-162.869,-111.898,-76.64,-115.953
31938.4,10.373,-167.359,-117.932,-66.2613,-110.945
31938.4,10.373,-167.359,-123.76,-66.2613,-105.711
31938.4,10.3693,-171.19,-129.528,-55.6219,-100.311
31938.4,10.3656,-174.345,-134.997,-44.7633,-94.8053
31938.5,10.3656,-174.345,-140.238,-44.7633,-89.1093
31938.5,10.3646,-176.811,-145.253,-33.728,-83.3233
31938.8,10.3646,-176.811,-149.949,-33.728,-77.4886
31938.6,10.361,-178.581,-154.359,-22.5588,-71.5117
31938.6,10.3573,-179.644,-158.33,-11.3019,-65.5467
31938.7,10.3573,-179.644,-161.944,-11.3019,-59.4299
31938.8,10.3511,-180,-165.198,0,-53.3487
31938.8,10.3475,-179.644,-168.01,11.3019,-47.2154
31938.9,10.3475,-179.644,-170.339,11.3019,-41.0193
31938.9,10.3439,-178.581,-172.161,22.5588,-34.7567
31938.9,10.3351,-176.811,-173.587,33.728,-28.5156
31939,10.3351,-176.811,-174.588,33.728,-22.4936
31939,10.3316,-174.345,-175.119,44.7633,-16.179
31939.1,10.3228,-171.19,-175.377,55.6219,-9.8323
31939.1,10.3228,-171.19,-175.346,55.6219,-3.57452
31939.1,10.3168,-167.359,-174.948,66.2613,2.77215
31939.2,10.3168,-167.359,-174.275,66.2613,9.02518
31939.2,10.3133,-162.869,-173.327,76.64,15.3233
31939.5,10.3125,-157.735,-172.234,86.7153,21.5929
31939.3,10.3125,-157.735,-170.953,86.7153,27.84
31939.3,10.3091,-151.979,-169.361,96.448,34.1167
31939.3,10.3057,-145.623,-167.516,105.8,40.3828
31939.4,10.3057,-145.623,-165.42,105.8,46.6916
31939.5,10.3049,-138.692,-163.042,114.735,52.9636
31939.5,10.3119,-131.214,-160.465,123.218,59.2332
31939.6,10.3119,-131.214,-157.638,123.218,65.4839
31939.6,10.3085,-123.218,-154.52,131.214,71.7191
31939.6,10.3085,-123.218,-151.226,131.214,77.9793
31939.6,10.3077,-114.736,-147.774,138.692,84.2489
31939.6,10.3018,-105.801,-144.226,145.623,90.5742
31939.7,10.3018,-105.801,-140.539,145.623,96.845
31939.6,10.301,-96.4484,-136.577,151.979,103.109
31939.7,10.2952,-86.7154,-132.525,157.735,109.364
31939.7,10.2952,-86.7154,-128.234,157.735,115.694
31939.8,10.2944,-76.6403,-123.723,162.868,121.829
31939.8,10.2911,-66.2618,-119.036,167.359,127.711
31939.8,10.2911,-66.2618,-114.185,167.359,133.586
31939.9,10.2879,-55.6229,-109.095,171.189,139.196
31940,10.2879,-55.6229,-103.873,171.189,144.482
31939.9,10.2872,-44.7638,-98.5004,174.344,149.278
31939.9,10.2839,-33.7283,-93.1132,176.811,153.651
31940.3,10.2839,-33.7283,-87.6643,176.811,157.707
31940.1,10.2832,-22.5594,-82.0124,178.58,161.34
31940.1,10.2825,-11.3016,-76.2924,179.644,164.531
31940.1,10.2825,-11.3016,-70.4741,179.644,167.387
31940.2,10.2793,0,-64.5626,180,169.792
31940.1,10.2761,11.3016,-58.5521,179.644,171.723
31940.2,10.2761,11.3016,-52.4972,179.644,173.236
31940.2,10.2754,22.5594,-46.3862,178.58,174.453
31940.2,10.2723,33.7283,-40.2237,176.811,175.276
31940.2,10.2723,33.7283,-34.0927,176.811,175.608
31940.3,10.2667,44.7638,-27.9094,174.344,175.663
31940.3,10.2667,44.7638,-21.7181,174.344,175.694
31940.3,10.266,55.6229,-15.476,171.189,175.64
31940.3,10.2604,66.2618,-9.24096,167.359,175.307
31940.4,10.2604,66.2618,-2.99951,167.359,174.455
31940.4,10.2598,76.6403,3.25485,162.868,173.133
31940.4,10.2543,86.7154,9.5171,157.735,171.704
31940.5,10.2543,86.7154,15.7858,157.735,169.868
31940.5,10.2537,96.4484,22.0301,151.979,167.802
31940.5,10.2506,105.801,28.2967,145.623,165.631
31940.5,10.2506,105.801,34.5632,145.623,163.059
31940.6,10.2476,114.736,40.8735,138.692,160.258
31940.6,10.2476,114.736,47.1623,138.692,157.357
31940.6,10.2446,123.218,53.4963,131.214,154.305
31940.6,10.2415,131.214,59.7872,123.218,151.199
31940.7,10.2415,131.214,66.086,123.218,147.751
31940.6,10.2386,138.692,72.3648,114.735,144.023
31940.6,10.2356,145.623,78.6694,105.8,140.217
31940.7,10.2356,145.623,84.9639,105.8,136.063
31940.7,10.235,151.979,91.2426,96.448,131.656
31940.7,10.2656,157.735,97.5271,86.7153,127.106
31940.7,10.2656,157.735,103.785,86.7153,122.246
31940.6,10.2625,162.869,110.031,76.64,117.265
31940.7,10.2625,162.869,116.163,76.64,112.089
31940.7,10.2595,167.359,122.134,66.2613,106.852
31940.7,10.2565,171.19,127.894,55.6219,101.62
31941,10.2565,171.19,133.44,55.6219,96.1742
31940.8,10.2559,174.345,138.738,44.7633,90.5564
31940.7,10.2553,176.811,143.756,33.728,84.9256
31940.8,10.2553,176.811,148.505,33.728,79.1514
31940.8,10.2618,178.581,152.979,22.5588,73.2895
31940.9,10.2659,179.644,157.086,11.3019,67.4228
31940.9,10.2659,179.644,160.859,11.3019,61.299
31940.9,10.2653,180,164.247,0,55.3114
31941,10.2653,180,167.213,0,49.1461
31940.9,10.26,179.644,169.687,-11.3019,42.9796
31941,10.2547,178.581,171.694,-22.5588,36.7479
31941.3,10.2547,178.581,173.196,-22.5588,30.5043
31941.3,10.2821,176.811,174.228,-33.728,24.2761
31941.1,10.2884,174.345,175.015,-44.7633,18.0966
31941.2,10.2884,174.345,175.517,-44.7633,11.8021
31941.2,10.2807,171.19,175.634,-55.6219,5.54311
31941.2,10.2731,167.359,175.491,-66.2613,-0.590222
31941.3,10.2731,167.359,174.947,-66.2613,-6.88
31941.3,10.2933,162.869,173.984,-76.64,-13.1401
31941.2,10.2903,157.735,172.812,-86.7153,-19.443
31941.4,10.2903,157.735,171.406,-86.7153,-25.7055
31941.4,10.2828,151.979,169.688,-96.448,-32
31941.4,10.2828,151.979,167.785,-96.448,-38.2412
31941.8,10.2752,145.623,165.66,-105.8,-44.531
31941.5,10.2769,138.692,163.424,-114.735,-50.8255
31941.6,10.2769,138.692,161.045,-114.735,-57.0643
31941.6,10.2694,131.214,158.357,-123.218,-63.4264
31941.7,10.2597,123.218,155.491,-131.214,-69.7055
31941.7,10.2597,123.218,152.425,-131.214,-76.0604
31941.8,10.2523,114.736,149.034,-138.692,-82.304
31941.9,10.2426,105.801,145.511,-145.623,-88.5819
31941.9,10.2426,105.801,141.742,-145.623,-94.8871
31941.9,10.2353,96.4484,137.759,-151.979,-101.179
31941.9,10.2353,96.4484,133.619,-151.979,-107.497
31942,10.2302,86.7154,129.295,-157.735,-113.724
31942,10.2275,76.6403,124.886,-162.868,-119.982
31942.1,10.2275,76.6403,120.413,-162.868,-125.951
31942.1,10.227,66.2618,115.632,-167.359,-131.794
31942,10.2265,55.6229,110.723,-171.189,-137.362
31942.1,10.2265,55.6229,105.661,-171.189,-142.713
31942,10.4698,44.7638,100.388,-174.344,-147.657
31941.9,10.471,33.7283,94.9766,-176.811,-152.264
31942,10.471,33.7283,89.4215,-176.811,-156.583
31942,10.4811,22.5594,83.7431,-178.58,-160.37
31942,10.4811,22.5594,77.9787,-178.58,-163.793
31941.9,10.48,11.3016,72.0901,-179.644,-166.683
31941.9,10.4789,0,66.152,-180,-169.079
31942,10.4789,0,60.1509,-180,-171.22
31942,10.4757,-11.3016,54.0937,-179.644,-172.875
31942,10.4746,-22.5594,48.0316,-178.58,-174.14
31942,10.4746,-22.5594,41.8691,-178.58,-175.017
31942,10.4714,-33.7283,35.6592,-176.811,-175.64
31942,10.4659,-44.7638,29.4658,-174.344,-176.081
31942.3,10.4659,-44.7638,23.3204,-174.344,-176.098
31942.1,10.4627,-55.6229,17.1184,-171.189,-175.863
31942.1,10.4595,-66.2618,10.9179,-167.359,-175.43
31942.2,10.4595,-66.2618,4.69579,-167.359,-174.463
31942.4,10.4563,-76.6403,-1.56072,-162.868,-173.152
31942.3,10.4563,-76.6403,-7.79786,-162.868,-171.688
31942.2,10.4662,-86.7154,-14.0931,-157.735,-170.067
31942.2,10.463,-96.4484,-20.3403,-151.979,-168.399
31942.2,10.463,-96.4484,-26.5839,-151.979,-166.343
31942.2,10.4751,-105.801,-32.8562,-145.623,-164.021
31942.2,10.4719,-114.736,-39.145,-138.692,-161.506
31942.3,10.4719,-114.736,-45.4165,-138.692,-158.633
31942.3,10.4687,-123.218,-51.7168,-131.214,-155.499
31942.3,10.4634,-131.214,-57.9532,-123.218,-152.258
31942.4,10.4634,-131.214,-64.2607,-123.218,-148.667
31942.4,10.4688,-138.692,-70.5824,-114.735,-144.819
31942.4,10.4688,-138.692,-76.8956,-114.735,-140.869
31942.4,10.4657,-145.623,-83.2195,-105.8,-136.879
31942.4,10.4625,-151.979,-89.5449,-96.448,-132.711
31942.5,10.4625,-151.979,-95.7562,-96.448,-128.296
31942.5,10.4594,-157.735,-102.046,-86.7153,-123.662
31942.5,10.4563,-162.869,-108.259,-76.64,-118.913
31942.5,10.4563,-162.869,-114.41,-76.64,-113.918
31942.5,10.4681,-167.359,-120.428,-66.2613,-108.674
31942.5,10.465,-171.19,-126.223,-55.6219,-103.393
31942.6,10.465,-171.19,-131.887,-55.6219,-97.8572
31942.5,10.4746,-174.345,-137.363,-44.7633,-92.2311
31942.6,10.4746,-174.345,-142.505,-44.7633,-86.4759
31942.8,10.4736,-176.811,-147.369,-33.728,-80.6388
31942.6,10.4662,-178.581,-151.869,-22.5588,-74.7852
31942.7,10.4662,-178.581,-156.068,-22.5588,-68.877
31942.7,10.4653,-179.644,-159.918,-11.3019,-62.9286
31942.7,10.458,-180,-163.376,0,-56.7644
31942.8,10.458,-180,-166.427,0,-50.7378
31942.8,10.457,-179.644,-169.054,11.3019,-44.5298
31942.8,10.454,-178.581,-171.164,22.5588,-38.2353
31942.9,10.454,-178.581,-172.767,22.5588,-31.981
31942.9,10.453,-176.811,-173.911,33.728,-25.7553
31942.9,10.453,-176.811,-174.761,33.728,-19.4927
31942.9,10.45,-174.345,-175.324,44.7633,-13.261
31943,10.447,-171.19,-175.574,55.6219,-7.0317
31943,10.447,-171.19,-175.496,55.6219,-0.773926
31943,10.444,-167.359,-175.035,66.2613,5.51111
31943,10.441,-162.869,-174.331,76.64,11.8412
31943,10.441,-162.869,-173.338,76.64,17.9496
31943.1,10.436,-157.735,-172.008,86.7153,24.1873
31943.1,10.433,-151.979,-170.517,96.448,30.5138
31943.2,10.433,-151.979,-168.769,96.448,36.8142
31943.2,10.4383,-145.623,-166.673,105.8,43.0744
31943.2,10.4312,-138.692,-164.391,114.735,49.5111
31943.5,10.4312,-138.692,-161.918,114.735,55.8305
31943.1,10.4303,-131.214,-159.102,123.218,61.8643
31943.2,10.4303,-131.214,-156.157,123.218,68.1778
31943.2,10.4274,-123.218,-153.025,131.214,74.4486
31943.2,10.4265,-114.736,-149.779,138.692,80.7099
31943.2,10.4265,-114.736,-146.413,138.692,86.9535
31943.3,10.4216,-105.801,-142.787,145.623,93.2682
31943.3,10.4207,-96.4484,-139.002,151.979,99.5876
31943.3,10.4207,-96.4484,-134.977,151.979,105.893
31943.3,10.4199,-86.7154,-130.74,157.735,112.326
31943.3,10.4433,-76.6403,-126.326,162.868,118.593
31943.4,10.4433,-76.6403,-121.755,162.868,124.54
31943.4,10.4364,-66.2618,-116.921,167.359,130.475
31943.4,10.4364,-66.2618,-111.95,167.359,136.19
31943.4,10.4315,-55.6229,-106.825,171.189,141.66
31943.5,10.4245,-44.7638,-101.684,174.344,146.609
31943.9,10.4245,-44.7638,-96.3996,174.344,151.356
31944,10.4237,-33.7283,-90.9643,176.811,155.584
31943.5,10.4329,-22.5594,-85.438,178.58,159.412
31943.6,10.4329,-22.5594,-79.7373,178.58,162.925
31943.6,10.432,-11.3016,-73.9277,179.644,165.89
31943.7,10.432,-11.3016,-67.9817,179.644,168.491
31943.6,10.432,-11.3016,-62.0336,179.644,170.664
31943.7,10.432,-11.3016,-56.1042,179.644,172.359
31943.8,10.432,-11.3016,-50.283,179.644,173.796
31944,10.432,-11.3016,-44.733,179.644,174.895
31943.8,10.432,-11.3016,-39.5889,179.644,175.763
31944,10.432,-11.3016,-34.8544,179.644,176.471
31944,10.432,-11.3016,-30.6743,179.644,177.068
31943.9,10.432,-11.3016,-26.9834,179.644,177.551
31944,10.432,-11.3016,-23.9502,179.644,177.956
31944,10.432,-11.3016,-21.4986,179.644,178.302
31944.1,10.432,-11.3016,-19.5427,179.644,178.577
31944.1,10.432,-11.3016,-17.9849,179.644,178.771
31944.2,10.432,-11.3016,-16.691,179.644,178.925
31944.2,10.432,-11.3016,-15.6424,179.644,179.045
31944.3,10.432,-11.3016,-14.8017,179.644,179.16
31944.3,10.432,-11.3016,-14.1189,179.644,179.247
31944.3,10.432,-11.3016,-13.5882,179.644,179.321
31944.3,10.432,-11.3016,-13.165,179.644,179.375
31944.4,10.432,-11.3016,-12.81,179.644,179.412
31944.4,10.432,-11.3016,-12.5252,179.644,179.448
31944.5,10.432,-11.3016,-12.2986,179.644,179.499
31944.5,10.432,-11.3016,-12.1207,179.644,179.514
31944.5,10.432,-11.3016,-11.9794,179.644,179.525
31944.6,10.432,-11.3016,-11.8632,179.644,179.548
31944.6,10.432,-11.3016,-11.7499,179.644,179.579
31944.6,10.432,-11.3016,-11.6667,179.644,179.583
31944.7,10.432,-11.3016,-11.5949,179.644,179.583
31944.6,10.432,-11.3016,-11.5505,179.644,179.583
31944.7,10.432,-11.3016,-11.506,179.644,179.583
31944.7,10.432,-11.3016,-11.4343,179.644,179.583
31944.8,10.432,-11.3016,-11.4307,179.644,179.585
31945,10.432,-11.3016,-11.4307,179.644,179.586
31944.8,10.432,-11.3016,-11.4307,179.644,179.589
31944.8,10.432,-11.3016,-11.4307,179.644,179.592
31944.8,10.432,-11.3016,-11.4164,179.644,179.599
31944.9,10.432,-11.3016,-11.3805,179.644,179.615
31945,10.432,-11.3016,-11.3446,179.644,179.617
31945.2,10.432,-11.3016,-11.3202,179.644,179.617
31945,10.432,-11.3016,-11.3202,179.644,179.617
31945,10.432,-11.3016,-11.3202,179.644,179.617
31945.1,10.432,-11.3016,-11.3202,179.644,179.617
