theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
6.349043377982227,95.30146975487912,-20.093775052692287,28.29882286208972,-6.438808763856338,95.46642596059061,24.165633760960716,-28.298822862089875,-90.0,0.5856707230460981,0.0,0.0,0.006260927700825447,-0.43258061312885565,-5.603067224252639,26
4.3853446025687495,95.00237933916867,-20.001114266334515,28.29882286208972,-4.3844814288025,95.07699625915701,24.11374542886144,-28.29882286208977,-90.0,0.5639953102950024,0.0,0.0,0.04334583263162672,-0.3883749689921751,-5.589318492309061,27
0.17487120703885647,95.00619415336982,-17.52988888368383,28.29882286208985,-0.5841840345846078,94.52386827368042,24.02111342876445,-28.2988228620899,-90.0,0.5385753703966667,0.0,0.0,0.0837978696783496,-0.3544550612636774,-5.099338954694876,28
-3.466309946792936,94.89428298780206,-17.41100537308076,28.29882286208962,2.9359799180767,94.2358611090661,24.055815848067752,-28.298822862089594,-90.0,0.5505274457276543,0.0,0.0,-0.01886902748048089,-0.2782590056253521,-4.548564506098225,29
-5.187208162052351,94.15242141248952,-19.622927172650783,28.2988228620898,4.791353342002718,93.96052346951869,24.07933854987995,-28.2988228620898,-90.0,0.5810071022006126,0.0,0.0,0.03880479909395847,-0.19043443636352697,-4.192402376847055,30
-11.37609149474194,90.67451832609669,-27.420668748464227,28.298822862089825,11.02148862226253,90.53939742842815,30.658350347725378,-28.298822862089697,-90.0,0.8556234369213898,0.0,0.0,0.29059016382373004,-0.20527982631143576,-5.772687566922128,31
-17.042135587419292,90.45235718657872,-28.000845629197425,28.29882286208985,16.82494480878422,90.61727152724511,29.0282358906595,-28.298822862089647,-90.0,0.7187679236685907,0.0,0.0,-0.008376908227963916,-0.10778983674890412,-5.424025438983216,32
-25.66529536074457,89.39087200865917,-25.97658649337741,28.298822862089594,25.115710673619752,89.2147371699618,28.032338993740414,-28.298822862089672,-90.0,0.5996440975081277,0.0,0.0,-0.1784264359214295,-0.13895400415688605,-5.08372725703451,33
-40.47157049090159,86.35117135382994,-22.83400849942782,32.920976599826666,40.40242177816088,85.96811933927309,25.104678166768327,-33.4341757250878,-67.64233682401591,0.5666093100921392,0.0,0.0,0.20266477096499147,-0.17584347615388415,-5.076041227247486,34
-59.25505590817415,83.20601810369519,-17.012239813695334,40.06695228403341,59.09232565859501,82.89177914559802,19.215622667106807,-41.034602011499125,-36.072754566572705,0.967787386690661,0.0,0.0,0.010037587774513142,-0.16064700245053218,-3.734192890290773,35
-79.08758388056631,82.07122714274617,-6.399149688185296,43.059486235967306,79.4671485353807,80.81527034035369,10.642141157583143,-44.9078765897569,-26.99224835920781,1.2647569943592263,0.0,0.0,-0.10143575550518692,-0.18881036454526984,-1.424958001427789,36
-93.83306842997808,83.3327565076598,5.806491281672709,41.267629895755434,94.88836588699183,82.4587266054679,-1.640637575057568,-43.84371931513314,-22.964189039907307,1.441850243948925,0.0,0.0,-0.16411284096157314,-0.23689735899323258,0.1009908513813755,37
-104.85002961247673,83.80289773145746,18.611021295812225,38.56135428853682,106.30832061332623,84.02014523255957,-15.317301160786101,-42.02667911563823,-26.897010413506397,1.2901172717629026,0.0,0.0,-0.13155900024632625,-0.22501506941839924,1.1550286962290819,38
-111.71829224047057,83.2107213853359,31.050054765908087,37.98927956262033,113.76546273142205,84.06133453140423,-27.479194477507757,-41.8533807338276,-36.49973767936935,0.9862600758591398,0.0,0.0,-0.03141689941999938,-0.3309741573941643,1.7328564533396131,39
-118.12576941102171,80.42525324038155,38.095015763640625,41.69975966232155,120.42068371980382,82.01883588032551,-36.66089330350899,-45.246172241605834,-59.4029999381389,0.6721455166088888,0.0,0.0,0.14618770629501773,-0.3541421046337047,2.73027009500717,40
-124.70153862955037,80.2227030842603,45.20010344433149,43.158859920507666,127.07583028597297,82.25269818655089,-43.75864652065247,-47.69307567275205,-85.75813599002457,0.5744745365672553,0.0,0.0,0.25756184453462727,-0.2434144721696254,4.189121528523131,41
-130.14185320000925,80.29117076952181,49.25427663362537,45.10097284748752,132.70112706113127,82.29214283691802,-46.28291001750005,-48.82076024821066,-90.0,0.6371317585087463,0.0,0.0,0.19063819417293149,-0.2626057988999479,5.146593714121469,42
-135.04386088124804,80.29571882516515,51.23174109704438,43.21027313446769,136.55716702903788,83.25355492425781,-50.54275804073799,-47.21926389543861,-90.0,0.8146216656697421,0.0,0.0,0.06919212584381801,-0.30345039180439887,5.985403694606832,43
-136.85899282715974,81.3621555142321,53.08734830302595,42.035360061871515,138.55390641923466,84.40334650211253,-50.12932931228625,-45.653174968386374,-90.0,0.9263645292298135,0.0,0.0,-0.0060164692509176625,-0.30587569678536597,6.571063909964229,44
-138.02725021892715,82.39638592416318,52.67105659560109,40.78753759511049,139.30597209369057,85.85295270998344,-49.7438852092588,-44.79752619328465,-90.0,0.9997075144779766,0.0,0.0,-0.08100370968588508,-0.3094067107845318,6.9631071704953085,45
-137.81439120138347,83.97879484064262,52.34864091002455,42.061107205640525,138.6246827722475,87.54825531592566,-49.51472967727245,-45.366457566886204,-90.0,0.9769354175346008,0.0,0.0,-0.2294850784669406,-0.3193494645761939,7.033678823527954,46
-134.37270426790514,85.40850858665247,49.602146542651944,42.22706952800097,135.59604809265974,88.1014626751453,-44.70491454417111,-45.334480143031236,-90.0,0.8354439120684758,0.0,0.0,-0.29898395474954587,-0.28482812890812487,6.29162490598698,47
-130.4095955610208,84.90063756717922,40.551966715681175,46.00955625427877,130.56303065934907,88.19780070427207,-40.18093665311253,-48.147925815745864,-90.0,0.66742432835922,0.0,0.0,-0.3401914034014763,-0.3118366441554128,5.415285641589354,48
-123.6817647802409,84.25789901475463,33.39514280135275,46.95356719452345,124.18035616483486,86.90535199100782,-33.43647621359795,-48.236727549599706,-63.09269184774695,0.7171741506565164,0.0,0.0,-0.4695279915390249,-0.3099722105153138,4.216678740922056,49
-116.12441395149234,84.94960581559936,28.937117973433345,42.03096813516412,116.53078331078792,86.75388391598841,-27.86678729756368,-45.127423516877215,-33.72510403920425,1.1737956749947407,0.0,0.0,-0.45616988811594106,-0.3711606452142018,3.418205509478238,50
-108.44786982527214,85.307928314626,21.579783508123114,42.065095676502274,109.48076168392407,85.93983318356622,-18.21465548068476,-44.94111938970657,-22.829635659668682,1.5998219974732002,0.0,0.0,-0.24676972430803057,-0.42533357397894583,2.519031627579016,51
-101.00182448493254,84.91715924559327,12.466974372627941,44.84477478730003,101.36762644479491,85.07337530970896,-9.351113501976592,-47.45689832516344,-21.46005284273187,1.7340362877456714,0.0,0.0,-0.27221498957807405,-0.44414659771408943,1.2655253042130197,52
-89.12386603607986,78.77438345241751,-4.546216421344996,56.03464661911805,87.59692360331216,78.91171040176056,6.236916761951961,-58.812361388588776,-29.81664440932328,1.2977264760854863,0.0,0.0,-0.24115611030041637,-0.402692793262203,0.2485649665630422,53
-64.43315780507676,81.92392432096432,-16.701086054067954,69.18934049134339,63.28198568027945,81.70671162326303,18.615613581625738,-70.62224391089747,-52.61071983311953,0.7924189661055661,0.0,0.0,-0.05988847718155639,-0.3673821399638777,-1.2761771340664048,54
-26.414710638363566,78.58365308539577,-28.666045149681594,55.7949345429354,25.332106216722902,77.88014383636458,30.022693899277108,-55.848969831420305,-90.0,0.750334655434258,0.0,0.0,0.11815848024231905,-0.4721364344480138,-2.730612100104916,55
-0.7689466666441169,85.3051703195158,-37.58739948051207,28.298822862089697,-0.16779100250829512,84.99265357501633,39.41887268854824,-28.298822862089647,-90.0,0.7488205645943781,0.0,0.0,-0.1863685719054385,-0.31599215049159307,-3.9350327541850687,56
5.672339016890669,89.43897063448914,-30.988369447243283,28.298822862089594,-6.979360511775458,88.92097559128668,35.219094911994006,-28.298822862089697,-90.0,0.641230976921583,0.0,0.0,0.14298555541289834,-0.24496505993498213,-4.431248275542269,57
15.726806925029805,89.53057810258319,-28.54872063583393,28.298822862089697,-16.828517867037156,88.7636955913245,32.75462345615422,-28.298822862089875,-90.0,1.0523025413661349,0.0,0.0,0.09951670320207945,-0.24955236652223034,-5.517514750801666,58
22.16497415319688,90.3695792640681,-26.258089255624025,28.29882286208972,-22.916782648400343,89.85915474392144,30.522918041917595,-28.29882286208972,-90.0,1.1730575408063326,0.0,0.0,0.1032315988480117,-0.24489760732127783,-6.1414571237230025,59
28.629856245211595,90.36228129657255,-26.170940810986487,28.29882286208985,-29.286985710260527,89.89563108195588,30.615688394748133,-28.298822862089594,-90.0,1.7560957097591956,0.0,0.0,-0.00916018551031581,-0.2390560056200075,-6.511658856326811,60
33.64882152552111,91.62810728358255,-23.95816858811033,28.298822862089594,-33.961830576797595,91.10380379500528,28.424523957733825,-28.29882286208985,-90.0,1.9171710774042863,0.0,0.0,-0.04579519013026205,-0.270930124625299,-6.54766897664859,61
35.49823997086034,93.05523994039241,-21.783456397489637,28.298822862089672,-35.70960814004938,92.57992659169574,26.29631990957665,-28.29882286208972,-90.0,2.057444720530994,0.0,0.0,-0.05865657800553546,-0.26664401107120106,-6.559668800623432,62
36.785812814913,93.8518872381194,-22.00348084830897,28.29882286208985,-37.04860316649678,93.4392801866096,26.41775050198012,-28.298822862089594,-90.0,2.202203561468126,0.0,0.0,-0.004498838648454298,-0.29094483828042617,-6.827524576826785,63
37.43074070206141,94.5420995821124,-22.13736632254139,28.298822862089697,-37.74432924147217,94.106526279192,26.564449549709348,-28.298822862089697,-90.0,2.2717766510644397,0.0,0.0,-0.006639765069367598,-0.2800737498682239,-7.029749874400073,64
37.90737346069185,94.73823693634671,-22.192837372830006,28.298822862089697,-38.17680812011196,94.21313871045737,26.57201403457217,-28.2988228620899,-90.0,2.311507733994836,0.0,0.0,0.04867695118246227,-0.23876721379611748,-7.181761960526727,65
38.92128579899649,93.97489515040283,-24.447147849703857,28.298822862089544,-39.14739929491475,93.34880565348178,28.863305491571417,-28.298822862089594,-90.0,2.3928037323376192,0.0,0.0,0.06799552141879246,-0.17361249575643928,-7.453715742752214,66
39.40761046549749,93.58631398798042,-24.34413167231856,28.29882286208957,-39.7316214807306,92.93226183120905,28.803873100954405,-28.298822862089747,-90.0,2.4206186727618957,0.0,0.0,0.08181251178563348,-0.1224731669413359,-7.447846772761562,67
39.63237024467622,93.33802563827524,-24.278344849525933,28.298822862089672,-40.267721113854094,92.15792751727211,31.102643355590686,-28.298822862089544,-90.0,2.4608301356876017,0.0,0.0,0.12181309649966873,-0.0501902823796291,-7.52261308339238,68
39.71342900250052,93.07194473447645,-24.214193181371648,28.29882286208985,-40.30848989594077,91.92451577414873,31.067041183013473,-28.298822862089697,-90.0,2.4732246087297436,0.0,0.0,0.15297453066098893,0.0033084870828675402,-7.454184388347482,69
40.194588922274164,92.22128490833212,-26.410936482853362,28.298822862089697,-40.40856449653018,91.52065147000778,31.063573146697088,-28.298822862089647,-90.0,2.5393357395857907,0.0,0.0,0.09726089012934462,0.050746750380500465,-7.327899220285512,70
39.46935670035558,92.04979335952288,-26.39983073376534,28.298822862089594,-39.77484901766865,91.47419855810188,31.03131006049058,-28.29882286208985,-90.0,2.5728877240703043,0.0,0.0,0.17264037492851428,0.10488723768158378,-7.243287572872479,71
37.711698182953256,91.73806586023103,-26.32330001071039,28.29882286208972,-37.922420295853854,91.00133846043403,30.954546121545402,-28.298822862090002,-90.0,2.6472601715846333,0.0,0.0,0.21884075572816797,0.1696227865064629,-7.162481169617404,72
34.8319455128788,91.31305331174592,-26.22787229077952,28.29882286208985,-35.24535534511275,90.65209032994761,30.89606702088862,-28.29882286208972,-90.0,2.6673016556978366,0.0,0.0,0.2729654274225327,0.21997637110696078,-7.001646995802351,73
26.675129490134616,92.44869737927846,-24.06970555762412,28.29882286208962,-27.234223228864284,91.33527277351655,28.527623211658607,-28.298822862089697,-90.0,2.3844802843235575,0.0,0.0,0.3802672645905364,0.17068320368167147,-7.323705508589061,74
23.22278945840415,92.1241437437637,-21.529109264916134,28.298822862089697,-24.201683401047575,90.9631784500874,26.024253461383484,-28.298822862089875,-90.0,2.4047227130523177,0.0,0.0,0.5210627924523423,0.26801744312785963,-6.707804990082076,75
3.4619753924331578,91.77823374244944,-16.281512260827547,28.29882286208972,-4.670933065430436,89.8964098989515,23.610173933161136,-28.2988228620899,-90.0,1.6490143462425804,0.0,0.0,0.4461728214380928,0.3035646058865858,-6.630435491146684,76
-15.083977365007328,88.35642100268213,-22.717540591906168,28.298822862089697,14.306521333767368,87.34900697906556,25.78219322153736,-28.298822862089672,-90.0,1.8701360432051526,0.0,0.0,0.664679939268419,0.35830379888155756,-7.372817684199187,77
-25.414255751951345,87.73281327201563,-22.464800457492995,28.29882286208962,24.36876715312266,87.02135196487373,25.83899566876171,-28.298822862089672,-90.0,1.5292744826905822,0.0,0.0,0.6315915260037132,0.37979268362401497,-5.766446351052517,78
-44.39194751547487,85.18596186017895,-14.402055702205436,35.56501291952879,43.51064720323857,83.68009237068672,20.16476537248097,-36.38116125303883,-90.0,1.1867723424762624,0.0,0.0,0.628015863371059,0.2842619969100942,-4.856680770978622,79
-69.70368594127426,80.85181479146058,-5.232554665304156,44.278218807095335,68.75726828597918,79.08752868777735,10.620898412956034,-46.134689464021754,-90.0,0.7838402152495804,0.0,0.0,0.3950198235810474,0.21832932987450585,-2.900413730432247,80
-92.21094459537831,81.38065145144242,9.718160814301113,43.373425106305845,92.01895308502247,80.32504884280094,-4.671118964192081,-46.404755438189866,-81.86361517508588,0.6776882042118404,0.0,0.0,0.28584180463000514,0.013979551087465687,-0.5230184784876007,81
-104.2976286131611,84.09493132539231,28.86180609351078,39.47469434125453,105.9152477458935,82.79875718875039,-20.3721512104464,-43.495198998984044,-66.46193463361443,0.7048790452140395,0.0,0.0,0.18986679601334103,-0.08016261672626919,1.2710773849516743,82
-111.95794672979692,81.29451171106703,42.87580524422356,39.19474027446566,114.18021523088169,81.94834105743315,-36.5639809074306,-43.56151099808455,-89.1942073692329,0.6253380272947314,0.0,0.0,0.1858429644016684,-0.09643715929245988,2.0194788524659533,83
-119.03312868986086,76.12634648241107,52.66002883703893,48.38392896223194,121.53159821942253,78.20093844909978,-48.80646344801588,-51.218556284681284,-90.0,0.8318746438260253,0.0,0.0,0.07723147454739708,-0.14130525885619702,2.9717452805699316,84
-128.23067817162928,74.60138120687029,59.371378469794976,52.810967633413526,129.6839911951357,77.79037702021839,-56.62482183841517,-55.40141025900544,-90.0,1.0298638274675125,0.0,0.0,0.1333979790998048,-0.06784709316298229,4.761569411452767,85
-135.29228858768516,73.69810090987147,63.85763296033001,48.54509430396571,136.50311689262227,77.04208844315106,-60.80772337248029,-51.32507613233078,-90.0,1.243134880265249,0.0,0.0,0.03096542362657355,-0.17313940961293492,5.7716057503943805,86
-140.44808742804136,69.97124237079741,74.69147960157913,45.8798016260885,140.72154771760677,74.32240267006526,-72.08935947484711,-49.10138426729888,-90.0,1.728188404348527,0.0,0.0,0.004298365012640553,-0.03789994137208666,6.003436176522191,87
-143.9634962982492,68.52411036128011,80.68592236767576,44.269000985077184,144.5318734568182,73.44348024475059,-76.20179832588863,-46.23742283198732,-90.0,2.0593645498000237,0.0,0.0,-0.04941570582686215,-0.004724678800394611,6.477057283806945,88
-145.16402456322746,69.56707925995495,79.48978410844231,45.82182460134392,145.63832154416122,74.41682403227104,-75.07204814707866,-47.283640235760984,-90.0,2.1465731255834943,0.0,0.0,-0.06093780063081303,0.06569701132593367,6.933050500353261,89
-145.17577079498673,72.42552441320345,75.62570206244953,46.48133967423929,145.14333727678974,77.3361803652933,-71.3860494366279,-46.643139630427356,-90.0,2.0816681965783324,0.0,0.0,-0.12807292465602413,0.10622556213065186,7.4651642755877665,90
-143.75792634024162,76.24497431004924,65.98008299680104,46.215025412910926,142.47626654271366,81.21446984683395,-64.94595832495631,-46.97160704712137,-90.0,1.8629699440289544,0.0,0.0,-0.16658764686528763,0.12907684624242596,7.610089202900973,91
-139.5676284117553,78.98774424139312,58.539181718033795,49.23384694285333,138.57031733074774,84.16463905855244,-57.80632709657431,-47.75464480901418,-90.0,1.5388727714434094,0.0,0.0,-0.20758697326378694,0.20678631832533284,6.987068092087879,92
-132.3548530183297,80.31819940633292,49.226914599227804,50.839071087505616,132.1796827751916,84.19404713913542,-46.757042412243344,-50.45448335375402,-90.0,1.0479178584517777,0.0,0.0,-0.39495755138944155,0.32222323804145675,5.929531853902869,93
-122.56747253299696,80.7416919591545,37.789674795458836,51.91864551903425,122.2948047033078,84.54624216852598,-37.73616747611858,-50.57601789934495,-90.0,0.7037961265372784,0.0,0.0,-0.6079641659481152,0.1656006920100712,4.5162865294214125,94
-113.22510251772756,83.27140573686063,31.658425826504153,45.053497106271955,113.5602161468711,85.90490079764788,-30.433638643424022,-45.795258704997224,-43.59267200496092,1.0765524020752282,0.0,0.0,-0.6011546975237543,0.0402200789224897,3.480067290126557,95
-104.66185634838266,85.8991826328099,23.229107178499508,42.627705586616244,104.91139588936495,87.18207024481947,-19.648667717854572,-44.562093109742754,-29.620860510338705,1.5856610577219237,0.0,0.0,-0.290401780026929,-0.08740769268002319,2.9760987841907776,96
-97.24590996878445,87.03486010923064,10.294557174765272,44.775982346043286,97.28337028892392,88.0332603908754,-6.958032656843374,-46.810818829671675,-32.427876992370834,1.4674742672244507,0.0,0.0,0.28649276400883,-0.22123253512733057,1.7544450044322293,97
-80.64201225550002,81.94411623857161,-10.903239508120777,55.275442254913685,78.92811173174026,81.32791352310649,13.3853381879363,-56.7868586773196,-67.84084104288802,0.8689456753204055,0.0,0.0,0.2833662749451202,-0.31861233298090863,0.21698170422455842,98
-46.481642471812656,84.23336933006459,-25.374344427251774,51.62319775326811,42.510918338741,84.22262264732068,27.30046440884665,-50.508349085722465,-90.0,1.0865794813933047,0.0,0.0,-0.18613532502121174,-0.23101319787288793,-1.6978143777240007,99
-15.70257292441787,87.50676246579225,-34.97636429961694,31.701942961040125,13.154724203935919,88.1612985557916,38.278377886085266,-29.61885865059666,-90.0,1.4975267306121083,0.0,0.0,0.10473270664503126,-0.1457430355672297,-3.173261609560073,100
-2.7660020422461105,90.76506954145347,-26.25237668345497,28.298822862089594,1.7422956116250514,90.3808519203245,30.708390806811273,-28.298822862089825,-90.0,1.2021881867097064,0.0,0.0,0.03588626893105294,-0.1739285572648836,-3.0749805902401977,101
16.98620110821731,90.13464478400783,-28.65843083429318,28.29882286208985,-17.809152490181557,89.94392884936795,32.98506122150049,-28.298822862089647,-90.0,2.1306887148876705,0.0,0.0,0.1375593981238288,-0.21936801233712355,-4.085606755521279,102
22.8248741615383,90.80489624625979,-23.886979554752937,28.29882286208985,-24.03496384278357,90.13420308052909,30.58286988181128,-28.298822862089697,-90.0,1.9319839106047498,0.0,0.0,0.11881136803790886,-0.2268989509215108,-4.7009774210033655,103
30.4050153388923,88.40298230845893,-25.80599895052131,28.298822862089697,-31.599282798211576,87.52129580025876,32.58397414979369,-28.2988228620898,-90.0,2.7621583524140996,0.0,0.0,0.04555558795637498,-0.2365370988324613,-5.5354066573473615,104
36.02764061264328,88.55329913270539,-23.423335316417507,28.29882286208962,-37.20137669214719,87.37879043796147,30.05250598775059,-28.298822862089747,-90.0,3.120731553178532,0.0,0.0,0.15053811320304614,-0.2115092470118503,-5.471529164408984,105
39.23770125425486,88.51893914806728,-20.95746025705757,28.298822862089875,-39.9613762807526,87.30587694582972,27.57237333702611,-28.29882286208972,-90.0,3.3833530714324027,0.0,0.0,0.174462630143935,-0.1963738462551937,-5.761293974322161,106
41.565248007323035,86.80910493674146,-20.65768414181217,28.298822862089697,-42.0212290918143,85.48466345040045,27.15277309997472,-28.298822862089672,-90.0,3.6224775850427053,0.0,0.0,0.27761207260143334,-0.1565019557437782,-6.291811615331534,107
42.68568116418691,83.83281508791754,-20.041644899941115,28.298822862089697,-43.45446819734111,81.9653963826387,28.92330134780206,-28.298822862089953,-90.0,3.855357170390992,0.0,0.0,0.3357320671020942,-0.09014061042206777,-7.023050046447925,108
43.89292317580355,78.72719190930171,-21.356239511880414,28.2988228620899,-44.65576056344732,76.98629220753566,30.53095462705477,-28.29882286208962,-90.0,4.147469613585473,0.0,0.0,0.2850686964837385,0.0026988757546190035,-7.602088617560412,109
45.95316723276466,69.59471126790562,-26.963340395949672,28.29882286208962,-46.830322665602964,68.0502263201687,33.796803898391474,-28.298822862089594,-90.0,4.516067662453811,0.0,0.0,0.3218035491581946,0.06978101496692182,-7.658159841234581,110
49.08505369144435,56.15596237891279,-31.771193045435133,28.298822862089747,-50.50626881908073,54.1078285194485,40.20013716520964,-28.29882286208962,-90.0,4.824392107483861,0.0,0.0,0.18063733263038664,0.09411878874043011,-7.354162539664885,111
53.00788911168223,42.955596159988076,-32.67200819682418,28.298822862089825,-54.451429775537854,40.69563986504397,41.32623954842901,-28.29882286208962,-90.0,5.122149303337602,0.0,0.0,0.24691869960736337,0.16455824126771587,-6.790616732910587,112
57.83562893007305,26.472109555215564,-37.374888221808376,28.298822862089697,-60.871791054705454,24.17595604083426,48.12155660949832,-28.298822862089594,-90.0,5.3421560575801,0.0,0.0,0.030851588099017366,0.21810182598105265,-5.661145306800531,113
73.53242342630764,11.372445665017016,-52.904086812463476,28.298822862089594,-80.51157394502617,6.644659262602644,70.46912974978542,-33.4171481984126,-90.0,5.304169165581684,0.0,0.0,-0.1986918913905269,0.2044802177040748,-4.682101839930983,114
