theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,frame
-119.548726434872,84.2065058601828,4.61563111630727,65.2762956018336,118.206073478646,83.6831796788878,-1.04833546649851,-65.2991322528504,0,0,0,0,0
-119.460545611385,84.2878071545911,4.59843416827431,65.2778104853138,118.040358029198,83.7074137857942,-1.02889869689403,-65.2916329300097,0,0,0,0,0
-119.436773031853,84.2713519196861,4.59754632293004,65.2757955609628,117.967901344415,82.4171950041408,1.19213616182356,-65.3075678061908,0,0,0,0,0
-119.423665563782,84.3400708273587,4.5895950822889,65.2795455899885,117.803640769447,82.3969990615067,1.2109919702643,-65.2979157185688,0,0,0,0,0
-118.763982000597,83.0027375359816,2.32052426439748,65.2493302344396,117.115930822661,82.2897724381277,1.28943273012584,-65.2541552657211,0,0,0,0,0
-118.207947645696,82.9904482566483,2.2543729514461,65.2214324852339,116.628707823291,82.0891003822494,1.33998446233184,-65.2150831542926,0,0,0,0,0
-118.077917377672,82.9482651154715,2.24179647968572,65.2122084601863,116.359199445641,81.872830107556,1.36448378548067,-65.1875551247419,0,0,0,0,0
-116.961504343904,81.6081249423377,-0.121533338666325,65.1635124906431,115.212092716103,80.4289682980299,3.76492828123705,-65.1412864916935,0,0,0,0,0
-116.120558153745,81.5099396178538,-0.232575444484269,65.104766015729,114.32711187986,80.2617159717049,3.89406833090476,-65.0672787687495,0,0,0,0,0
-115.419919969697,80.2892121833569,-2.58465719828061,65.094747996886,113.550299921731,78.9111582017032,6.28891522181087,-65.0623997846605,0,0,0,0,0
-114.292688317151,78.9815079096741,-5.02374336410855,65.0623461376849,112.227847833352,78.8886292456243,6.51125847828871,-64.9472215315315,0,0,0,0,0
-113.375852871393,78.935705401928,-5.17874652385069,64.9868077286051,111.209863806663,77.756164924025,8.98817715829458,-64.941299901408,0,0,0,0,0
-112.078979765258,77.5725291892779,-7.6975045721164,64.944598671104,109.935079623202,78.0057126684641,9.20721288149883,-64.8216210099756,0,0,0,0,0
-110.75233444257,77.5398922463638,-7.94583567691393,64.8175010761478,108.233955044513,76.9645768927007,11.846508461972,-64.7520382000784,0,0,0,0,0
-109.290338255261,76.1898008367487,-10.5592408670187,64.7656338392055,106.786150510378,76.5657573304765,13.4024533125705,-64.6600306293711,0,0,0,0,0
-107.865687315969,76.0769576836994,-10.8580090664507,64.6032211784297,105.397247085823,76.7537612377175,13.593176390113,-64.4823110544778,0,0,0,0,0
-107.310554545997,76.0148950456304,-10.9771657975765,64.5354687028635,104.416586975891,75.8607340365219,16.1465637291581,-64.5134229178663,0,0,0,0,0
-106.351565110223,74.7206566701177,-13.4972101604342,64.5496501258446,103.439520027333,76.1397472331545,16.2907193622914,-64.3788382290188,0,0,0,0,0
-105.036387568231,74.8098465892709,-13.694552501035,64.3787741392751,102.103577325121,75.1526404967699,18.9479512497045,-64.3744872324535,0,0,0,0,0
-104.023081194392,74.9300021366608,-13.8451692619002,64.2402404398063,101.129308514841,75.503736027198,19.1021908377661,-64.2277171316886,0,0,0,0,0
-102.937225742971,75.1392251471465,-14.0031445824482,64.0858519215512,99.8042082405832,75.793280951693,19.318148606428,-64.0156610258763,0,0,0,0,0
-101.868371897544,74.0069168397187,-16.6290361150108,64.1050604207187,98.6470911182241,74.8389385736884,22.0113859761875,-64.0538210092598,0,0,0,0,0
-100.792954892272,74.268891008547,-16.8005250446367,63.9416024486941,97.4500962749825,75.3340103635609,22.2101895671583,-63.8449660653218,0,0,0,0,0
-99.2736793355229,74.6211842556605,-17.0405513664156,63.6950036807919,96.3965405780992,75.6650959450315,22.3891607520867,-63.6526040404248,0,0,0,0,0
-97.3285527455051,75.230066381518,-17.3324285591511,63.3553536469106,94.4180679254439,76.1690325704851,22.7299612207176,-63.2702241074929,0,0,0,0,0
-95.1758137310709,74.6208557765126,-20.2308094435056,63.1855180059418,91.8531388492695,75.8214736321805,25.7621115643103,-63.0257588477779,0,0,0,0,0
-93.3136968931345,75.6710703060104,-20.489747794523,62.8071871429947,90.2490039941777,76.8176093811626,26.0015489862107,-62.648541189932,0,0,0,0,0
-91.5031586466421,77.0468447810305,-20.6908389996458,62.3992273523532,88.1987365033742,77.9251105234388,26.3098516398547,-62.1366442683939,0,0,0,0,0
-89.6638719607619,77.1125384745529,-23.5624992531407,62.2408093610627,85.9176970415968,78.0668301815015,29.3345701955339,-61.8790134859922,0,0,0,0,0
