theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,
-109.172972860439,64.8799562490283,56.4949708458878,51.9914434628026,117.794539064545,69.764947946353,-57.1981473649007,-51.9914434628026,0,0,0,0,0,
-111.960812660065,62.4782349463232,62.0021581182563,51.9914434628026,120.007682239569,70.2554103941674,-64.2654786347807,-51.9914434628026,0,0,0,0,0,
-116.908135770934,62.0834392141778,71.7990687527291,51.9914434628026,124.735048716134,71.7590703139532,-73.1754590200748,-51.9914434628027,0,0,0,0,0,
-121.416079366923,62.76504879455,81.3322049417141,51.9914434628026,129.067324419367,74.867045063139,-84.1770094123431,-51.9914434628027,0,0,0,0,0,
-126.792370120623,67.566554305128,90.3509082960764,51.9914434628026,133.253316982721,79.4430964811835,-92.5585016385765,-51.9914434628026,0,0,0,0,0,
-128.641908751027,71.1523310858657,96.2291358468674,51.9914434628026,134.125093448371,83.7283115739054,-103.295858925782,-51.9914434628027,0,0,0,0,0,
-129.159552390326,76.4872136033495,99.3833840469214,51.9914434628026,133.425795250949,89.6072789440408,-105,-51.9914434628026,0,0,0,0,0,
-126.687906125688,80.4987054899388,96.7171971840324,51.9914434628027,130.751857175566,96.4297771256052,-102.256928459218,-51.9914434628026,0,0,0,0,0,
-125.487041768347,84.1280142750567,90.5313823099435,51.9914434628026,129.193705998351,101.353155794448,-97.8480822972531,-51.9914434628026,0,0,0,0,0,
-123.426806138606,87.7578044863513,81.7922329104764,51.9914434628026,128.506782324343,103.435593081389,-88.1631366330919,-51.9914434628026,0,0,0,0,0,
-120.898368516036,90.3473270030109,69.9119054565542,51.9914434628026,126.245718490474,103.462830654055,-80.8055012263492,-51.9914434628026,0,0,0,0,0,
-117.548687842184,92.1814021758993,58.9070917755551,51.9914434628026,124.78916208598,102.668754855115,-71.0462222705149,-51.9914434628026,0,0,0,0,0,
-110.074566355736,92.7760497307585,47.9778170526672,51.9914434628026,119.993768783562,100.071838163018,-61.6316457319472,-51.9914434628026,0,0,0,0,0,
-97.8520445731889,91.2618265186966,26.7884095352141,51.9914434628026,110.62545086609,94.5372477502056,-48.8024946587351,-51.9914434628026,0,0,0,0,0,
-80.2342103797042,92.7890500889756,10.6282855275463,51.9914434628027,94.4753498831762,86.3414231512869,-31.1544336459999,-51.9914434628026,0,0,0,0,0,
-68.1356522666709,94.56514432607,-5.88249320626778,51.9914434628027,79.4112795197525,80.877132708727,-20.7443255754159,-51.9914434628026,0,0,0,0,0,
-56.171033686806,96.8931029646837,-17.256127842078,51.9914434628027,66.5045732450266,74.5104313606682,-10.700751365946,-51.9914434628026,0,0,0,0,0,
-41.8111035988443,96.2962021091721,-22.1180075434619,51.9914434628027,50.9197790360812,69.0111789154685,-2.78112361338764,-51.9914434628026,0,0,0,0,0,
-28.1642870887169,96.8101825588492,-26.1846982110777,51.9914434628027,34.0922520425941,65.0979442522874,8.51118520281413,-51.9914434628027,0,0,0,0,0,
-17.174831375661,97.1499676224697,-28.1239257279621,51.9914434628027,19.4698388765952,62.6322913753081,15.4429347842561,-51.9914434628027,0,0,0,0,0,
-7.89458057266727,91.8900234508486,-31.8559074309166,51.9914434628026,7.60456725679191,55.3125881429925,23.2825763970761,-51.9914434628026,0,0,0,0,0,
-1.53049936747849,91.1345859504074,-32.727465682404,51.9914434628027,-2.83616077260407,53.9038753679401,31.9060183640916,-51.9914434628026,0,0,0,0,0,
4.47673626870907,89.4348624427111,-37.1167155843969,51.9914434628026,-11.1479776342793,51.9025082797719,36.956373736133,-51.9914434628026,0,0,0,0,0,
7.35881728044635,87.7483002136515,-36.5449551779927,51.9914434628027,-15.9168492156601,51.7618125300986,39.9102857225397,-51.9914434628027,0,0,0,0,0,
9.6535730255439,85.6318975572102,-38.3449804324579,51.9914434628027,-19.2111435577616,52.5952204472497,43.2663195087263,-51.9914434628027,0,0,0,0,0,
11.1042107624126,84.2305334085247,-40.4042409065928,51.9914434628027,-20.0921279604284,53.6672258790018,43.6907263064535,-51.9914434628027,0,0,0,0,0,
10.4446436085935,84.0030958477603,-40.3317142813747,51.9914434628027,-19.4888751602558,54.5634845107544,44.0362455641926,-51.9914434628027,0,0,0,0,0,
7.79940496523998,84.6991800331595,-38.037365590167,51.9914434628027,-16.0780563441741,53.560993780366,43.2351083079162,-55.6977672364392,0,0,0,0,0,
3.55188433254782,84.7310552801747,-35.5178880155962,51.9914434628026,-5.66541450145097,51.5171904694144,34.6130194378692,-67.0106159790338,0,0,0,0,0,
-2.36299881595707,83.979936283655,-32.8162080851996,54.2993675945976,5.73487585926149,48.7550511621722,27.9042163236155,-76.5117847397244,0,0,0,0,0,
-12.9735993278864,80.0740201848474,-29.0647845017635,67.2954132862188,20.5890747964493,48.7845717948007,16.4010347154861,-88.7801901626598,0,0,0,0,0,
-25.9373904355923,79.1208671007832,-23.5018891714862,83.8021476033992,38.2143966348443,50.9603910965074,5.8755557263108,-104.219780480108,0,0,0,0,0,
-37.551429309383,75.1186602161854,-20.0541948609593,94.4371266992342,55.9535768348949,53.3333663145509,-5.58593411773545,-113.329243616499,0,0,0,0,0,
-46.3331306947075,73.8604932773253,-16.5578770324032,101.988430348992,68.910824990053,56.4203647419392,-11.6310864326094,-120.69703644153,0,0,0,0,0,
-53.098244626683,70.657616787452,-13.3095258730348,107.990225734521,79.9910012266165,58.9141354656554,-19.323221782796,-126.517992772712,0,0,0,0,0,
-56.2705872571694,69.6102612748285,-8.4045839158014,110.449715035647,85.1268337415223,59.6320052732041,-25.4925754928912,-128.684850036747,0,0,0,0,0,
-56.2678854293317,65.528658004487,-7.55614016360462,112.011176079387,88.7364368702071,57.4442185076486,-29.918829662267,-129.774507440538,0,0,0,0,0,
-55.5614712678049,62.1363089407614,-7.22084319643794,111.875804237755,92.5035763040713,54.8151796555252,-35.555491958209,-128.94511740775,0,0,0,0,0,
-56.4346412524503,59.1300553305943,-6.82370325762869,111.743171648908,96.4434801637245,52.9026653949124,-40.2634760194199,-127.377989724606,0,0,0,0,0,
-58.5561172184788,56.8459981135321,-6.75516709872089,112.690271779832,102.63768729881,50.7523580545771,-44.2077027517699,-125.172963321581,0,0,0,0,0,
-61.5280954645287,52.9215676040379,-7.72759500663617,111.422536344403,107.797880258436,49.4461446421616,-45.5112992387214,-121.994183782721,0,0,0,0,0,
-70.9899742054239,49.3747471584864,-4.26406867484301,112.483631724929,116.417963600695,51.2699526535471,-51.6092653890439,-117.339485896428,0,0,0,0,0,
-82.4073223225127,47.9773864053541,0.734131728274153,108.767945573323,123.448302729029,52.8395165634463,-53.9700880382126,-109.125667048052,0,0,0,0,0,
-96.2542758463328,47.4989703727448,8.43856541502158,101.91020964702,128.682193583785,55.3051205713396,-56.4748758088742,-97.6693587168311,0,0,0,0,0,
-109.326004843364,48.0777047438887,14.874929239126,91.8825072729207,132.26233156191,57.0989769898176,-56.7727523487672,-88.6096113784448,0,0,0,0,0,
-120.20184702834,50.3648230637108,22.2903817206324,80.2307711539778,137.062452449119,58.7160522437705,-58.0796810099376,-79.1826835914,0,0,0,0,0,
-127.24632067474,55.8763628784715,33.5729572845199,63.1813571251524,139.249567847773,61.9992720143156,-64.326233240754,-62.9120162074518,0,0,0,0,0,
-133.072777279446,64.6513919975592,50.8156827117076,51.9914434628026,141.781309170674,67.7817024600966,-75.0779071842887,-51.9914434628026,0,0,0,0,0,
-137.295473352471,74.1818376766641,66.6255920259788,51.9914434628027,142.888805929738,74.4354142768872,-84.3139889267573,-51.9914434628027,0,0,0,0,0,
-138.138341045002,81.4025681739229,82.1891088189412,51.9914434628026,141.225329604713,83.4978647436425,-94.7612045811058,-51.9914434628026,0,0,0,0,0,
-135.94396458199,87.2817619327898,94.9027397328441,51.9914434628027,137.217800955421,92.5279427652071,-97.3669266445939,-51.9914434628026,0,0,0,0,0,
-133.850242885545,89.1663362761832,105,51.9914434628026,134.154461358361,98.4891302462925,-100.061575263079,-51.9914434628027,0,0,0,0,0,
-134.281137410536,90.1469489551473,105,51.9914434628027,133.660212506437,101.223788256021,-95.4261683187584,-51.9914434628027,0,0,0,0,0,
-133.942888349793,89.732189320713,105,51.9914434628026,133.711169872381,101.614879969276,-88.1868146974821,-51.9914434628027,0,0,0,0,0,
-133.833756380645,89.3471452878689,101.642884614414,51.9914434628027,132.536168612356,100.265718717856,-81.0119650536041,-51.9914434628027,0,0,0,0,0,
-131.964344518293,88.7591416993523,94.9576915871525,51.9914434628027,131.055648531978,98.9951302698066,-76.3230257946642,-51.9914434628027,0,0,0,0,0,
-128.820590798212,89.195485859926,86.1321204521746,51.9914434628027,129.267473436429,97.0435437477089,-69.4055548000107,-51.9914434628026,0,0,0,0,0,
-124.074436420016,88.841069474541,75.0621710303064,51.9914434628026,126.352622276345,95.7750637245963,-64.8488945798259,-51.9914434628026,0,0,0,0,0,
-117.887981548709,89.6997217084075,63.1781940571678,51.9914434628027,122.988430048809,95.1121160936445,-57.8025010886779,-51.9914434628026,0,0,0,0,0,
-104.66591493343,87.0163283586404,45.4415939616795,51.9914434628027,111.060612727385,88.9688320712826,-45.6813312162709,-51.9914434628026,0,0,0,0,0,
-86.2583244496463,86.7417777266709,25.9796190195513,51.9914434628027,91.9954673247299,81.2395103438611,-28.2844251116932,-51.9914434628026,0,0,0,0,0,
-72.7246193366452,88.9997537114639,12.2091864852244,51.9914434628027,77.4288740880664,77.8872365743286,-16.9257068513436,-51.9914434628026,0,0,0,0,0,
-61.9325690617329,90.2881022125416,-1.43570275371275,51.9914434628026,66.0940067610623,74.6905792239452,-8.00673612029403,-51.9914434628026,0,0,0,0,0,
-52.7839915715287,92.3370830849872,-10.1626535177934,51.9914434628026,55.5400975268088,72.3187318885787,-1.19100197568094,-51.9914434628027,0,0,0,0,0,
-42.7438164093102,94.4507253850855,-16.237586477255,51.9914434628027,44.2339310705849,70.5169988593101,6.00519243475012,-51.9914434628026,0,0,0,0,0,
-31.0020019059689,94.7357782030984,-23.1061221124645,51.9914434628027,31.5743699743699,67.5277887158126,13.6664470979778,-51.9914434628026,0,0,0,0,0,
-19.9527009808063,93.8732457253591,-25.2516358406081,51.9914434628026,19.9329132031215,66.1306910281005,19.0699589527783,-51.9914434628026,0,0,0,0,0,
-12.060343971014,94.4596660451789,-28.4608724296763,51.9914434628026,10.6102375032592,64.6737362461725,26.1473471787528,-51.9914434628026,0,0,0,0,0,
-6.54506458302447,94.6519160826981,-29.4168583623386,51.9914434628027,3.92224065679086,63.2373402238058,30.2759375389557,-51.9914434628026,0,0,0,0,0,
-2.55208488355735,94.0924291480832,-33.7947094189291,51.9914434628026,-1.01356068308159,63.046748828718,33.0021926527631,-51.9914434628026,0,0,0,0,0,
0.0104957383468544,91.4650119306463,-35.3341821997485,51.9914434628027,-5.67901118356221,60.1481979668811,37.5029590708052,-51.9914434628026,0,0,0,0,0,
3.38569635737308,92.2921410815107,-38.0851118908207,51.9914434628026,-9.85981745468544,62.7488599333208,41.2921534911984,-51.9914434628026,0,0,0,0,0,
6.22403757085299,91.8581825314874,-40.3861755659772,51.9914434628026,-12.4519838751665,62.5545774471045,44.0202452764695,-51.9914434628027,0,0,0,0,0,
8.34663227766276,89.4890432550582,-42.0690883521121,51.9914434628027,-13.7120124560477,61.823965516573,43.7722470603575,-51.9914434628026,0,0,0,0,0,
7.17681780400669,86.6615767033902,-41.1761465986356,51.9914434628027,-13.065191756406,61.1445728168096,43.5384370685267,-51.9914434628027,0,0,0,0,0,
4.94180080850843,84.6208471757526,-40.5285654815575,51.9914434628027,-9.6167476099626,59.3588139437514,42.520259573174,-56.9734896076321,0,0,0,0,0,
2.84293167886921,84.0201540750654,-40.3371560829526,51.9914434628027,-4.05610813470584,56.8252816143084,40.833445844281,-64.7106041613505,0,0,0,0,0,
-0.862959546657503,82.6754912921615,-37.4321143347632,53.4586773328883,3.02566391131666,54.5709529765463,35.8233216781454,-72.6735441148645,0,0,0,0,0,
-9.3965741034399,77.0289903861174,-35.749867159423,67.405584341754,13.277643064312,49.6673909259135,27.4784261532587,-84.4070099074012,0,0,0,0,0,
-17.8059258923008,74.3231730659161,-31.9163549861403,77.9502787390768,23.7036190897956,46.2091722190494,21.4683459422,-93.8670077606005,0,0,0,0,0,
-24.2758480854881,70.3768997349764,-26.6079535932364,84.2352413003124,32.8125700216471,45.5279358621514,13.7969516889832,-100.765211836533,0,0,0,0,0,
-31.8156540668703,67.3877275024831,-21.0627699774124,92.6957663252839,43.856694722021,46.2778788623054,2.15423553281062,-108.797034201139,0,0,0,0,0,
-42.5264512014308,64.8205978925513,-13.9539059686551,102.08973764206,60.5494940041957,47.0474800937605,-8.70671483611266,-116.991837193597,0,0,0,0,0,
-54.3647756026569,61.4961238903203,-6.89187895900896,113.132733727971,78.776603421217,49.5355228639717,-23.2796387182452,-126.046614195632,0,0,0,0,0,
-63.9762378444926,59.6730691235709,0.325222484336971,122.094842560664,91.8282719405414,54.2688699877715,-34.9214304390464,-133.251347366705,0,0,0,0,0,
-72.3618218591784,56.6036469595628,7.03956331381828,127.890366863529,102.186864832819,57.6605115684085,-44.7695547299181,-136.362339348976,0,0,0,0,0,
-78.0595439411138,55.7363268112353,14.539413349874,130.355596873303,107.150173388603,60.4449952821285,-53.4906609103249,-137.443923099004,0,0,0,0,0,
-79.3478240190834,55.1029819515397,17.225718528713,131.723611844964,108.626579417902,60.7173950820189,-57.1321640370764,-137.382547417224,0,0,0,0,0,
-79.7104176474222,55.2605139173657,17.3811761379413,131.872315861915,108.543087424939,60.7007889871005,-56.9919494414932,-136.436252756754,0,0,0,0,0,
-80.7811165251981,54.1483621998919,15.4504802807203,131.369685833693,110.083770111509,59.6386308362632,-55.7186732567748,-135.180506328604,0,0,0,0,0,
-81.6705398140117,53.8891957186851,11.5434778703668,130.386177442514,110.918320155476,59.1937463217064,-52.0871841666489,-132.858444563433,0,0,0,0,0,
-85.4699161490813,54.5832920794106,9.49301625672861,126.12646820415,113.57199519689,58.891389564571,-48.8319741182521,-127.151152180695,0,0,0,0,0,
-92.4178263405183,54.3641658863875,9.99089927660257,117.785100400649,116.824083750888,58.8084384054999,-47.6345937322172,-115.648982541273,0,0,0,0,0,
-102.005621991516,54.6233917962544,12.1350239188337,108.981671164186,121.333541097163,58.8666613465432,-47.2914635858403,-103.68811169734,0,0,0,0,0,
-109.025258317614,56.6341761192159,14.6624831199882,99.3241032379385,123.947134191186,59.220198746109,-47.2100908021146,-94.5755228330082,0,0,0,0,0,
-115.931408792254,57.8268566575183,16.3837579948694,88.7621455058757,125.380697337935,60.7685737284137,-48.1298492229916,-84.5397760022761,0,0,0,0,0,
-119.438139483046,58.3854636322935,18.4554288456461,74.8554148187964,126.894665551321,60.442208921359,-46.7891363682986,-74.5631452797057,0,0,0,0,0,
-121.658776004644,60.6997602459822,26.9897612124257,58.6801359705561,127.54806492309,61.7869227358329,-52.3414928615449,-61.8587032677469,0,0,0,0,0,
-127.348052450431,65.324113436671,36.932399177668,51.9914434628026,129.443305486998,63.9545621256098,-58.2576745319483,-51.9914434628026,0,0,0,0,0,
-131.172300987192,71.3336302809897,50.7785965915665,51.9914434628027,131.897604630689,68.5664362881046,-66.8158219281391,-51.9914434628027,0,0,0,0,0,
-133.879110109423,77.3730174431377,63.9757888948782,51.9914434628027,134.561070265119,72.8869115934883,-72.7185603113398,-51.9914434628027,0,0,0,0,0,
-134.444944910831,81.669261397036,75.8627376613008,51.9914434628027,136.461394080286,78.6024448085161,-79.6846788293391,-51.9914434628026,0,0,0,0,0,
-133.722786055569,84.0023754248502,86.282851326991,51.9914434628027,136.42199384453,82.7462517200766,-86.3196486071118,-51.9914434628026,0,0,0,0,0,
-130.298214025208,86.5141146270916,92.7069301230564,51.9914434628027,132.984417884299,89.1813883839948,-83.9200185657132,-51.9914434628026,0,0,0,0,0,
-130.098260380157,89.2377262941235,97.1904405172408,51.9914434628026,132.092741194327,95.0823991877211,-83.6515847238924,-51.9914434628026,0,0,0,0,0,
-129.302376686066,91.7045349367499,97.322720851996,51.9914434628026,131.05968499785,98.5747799927986,-81.1193994226715,-51.9914434628026,0,0,0,0,0,
-128.182395645891,89.9166104492619,90.5553801458642,51.9914434628027,130.599469494227,98.0461396826803,-74.0371238873215,-51.9914434628026,0,0,0,0,0,
-126.167792823346,90.1193738555688,83.8774445410657,51.9914434628026,128.681951925404,97.2050229093728,-66.9942357387167,-51.9914434628026,0,0,0,0,0,
-123.386569642826,89.7767355434108,74.9585662320343,51.9914434628027,126.353601476272,95.7729999149022,-62.4633337644845,-51.9914434628026,0,0,0,0,0,
-118.529866226935,89.7986031984424,66.244949464951,51.9914434628027,123.489804120505,94.6740129779147,-57.8995251559307,-51.9914434628026,0,0,0,0,0,
-111.906646987243,89.8126414764363,55.1309238381606,51.9914434628027,119.326977028574,93.3218441299476,-51.8264764551794,-51.9914434628026,0,0,0,0,0,
-100.821535372658,88.7479106943365,38.7269323708034,51.9914434628026,108.301655145345,88.7527485357983,-39.5803060612418,-51.9914434628026,0,0,0,0,0,
-86.1931440902417,89.7342042708408,24.8204106195264,51.9914434628026,94.2662217820501,83.1336433372346,-26.5713510458499,-51.9914434628026,0,0,0,0,0,
-73.7402119835335,91.6778890572558,11.0923391846511,51.9914434628027,80.4609338833807,80.376581660874,-18.4085361712532,-51.9914434628026,0,0,0,0,0,
-64.2236510907426,92.9020710161771,0.0761633834642251,51.9914434628026,69.4730918152534,77.3448334921204,-9.41303926324646,-51.9914434628026,0,0,0,0,0,
-55.3242070619056,93.932446870142,-8.22768413766728,51.9914434628026,60.2816546417265,74.1486335245121,-2.99130269514311,-51.9914434628026,0,0,0,0,0,
-45.8883787418666,95.0174429314317,-16.4731221878014,51.9914434628026,50.2332847840596,71.0918832307995,3.58153722297752,-51.9914434628026,0,0,0,0,0,
-35.2464254314822,94.7438103594763,-24.326406184645,51.9914434628026,40.2902301447029,67.9866693515193,8.09412145752457,-51.9914434628026,0,0,0,0,0,
-24.4814267563808,94.2168482485674,-26.5581248948167,51.9914434628026,28.4121935099987,65.5529972942539,13.6080592724408,-51.9914434628027,0,0,0,0,0,
-16.6207285926715,94.1584163004356,-29.6327070606601,51.9914434628027,19.1362430924128,63.9818272348909,21.1349372055135,-51.9914434628027,0,0,0,0,0,
-9.23818234679703,92.9539491393202,-34.8327889401995,51.9914434628027,11.1623098788286,62.1828939561684,25.5266718599974,-51.9914434628027,0,0,0,0,0,
-4.20357105966155,93.3297821821828,-38.2643037956334,51.9914434628027,4.63223183789277,60.5743456674133,29.6793081461236,-51.9914434628027,0,0,0,0,0,
-0.939515766327722,93.1174186936501,-39.6244243490354,51.9914434628026,-1.00957035016428,61.5127962053114,35.2041766367674,-51.9914434628026,0,0,0,0,0,
1.79725410502395,92.7528819797907,-38.2415169000633,51.9914434628026,-4.91019004712466,63.9765782706745,36.1605685479768,-51.9914434628027,0,0,0,0,0,
4.07621416159302,92.55799427116,-40.6156061842296,51.9914434628026,-6.90754552819748,64.8398420249664,36.4855015178733,-51.9914434628027,0,0,0,0,0,
4.73919312660296,91.8467658607371,-40.3824344381355,51.9914434628026,-5.59258286090754,61.5933790633823,37.5821946813897,-58.0932431085291,0,0,0,0,0,
2.97881217499606,90.8404898039552,-37.5929237672502,51.9914434628027,-1.583797008042,58.809381085719,35.6775223474988,-65.8561382689,0,0,0,0,0,
0.266901569620948,88.2137945435131,-36.9698372769137,55.3125573593807,3.7150072791023,56.6721653617701,30.6388686313576,-73.6863218197009,0,0,0,0,0,
-6.89121651905949,85.9215779710055,-34.3983247480387,66.1509284985239,11.1039293476606,55.481444817211,25.4840603050458,-83.2132177278234,0,0,0,0,0,
-13.9502624734946,82.5808756812565,-30.6352273206475,73.1312975440653,19.992606062886,54.2080663552056,19.8819249763854,-90.901255054185,0,0,0,0,0,
-23.5402848149254,79.2326285811521,-26.4527130451235,83.044432849191,32.2878076833894,51.5970209143699,12.025038639194,-100.275370645056,0,0,0,0,0,
-33.6074266647828,75.7740654795169,-23.453298120446,93.0964377916027,46.2732323347595,50.4735984812929,4.2681410493255,-109.588659832756,0,0,0,0,0,
-44.0301824796219,73.3289425186404,-19.4245845789346,103.662796774609,60.4630368486991,53.2820063528934,-5.02116012094148,-119.833199718082,0,0,0,0,0,
-56.2978561623278,69.2937175967035,-15.3059853952503,113.961624667172,77.1057419273067,55.9481727362041,-15.7385672824602,-128.838839064829,0,0,0,0,0,
-71.6222279559266,66.445046867548,-7.42598623561941,124.340223486119,95.7677748926456,60.4251286832524,-30.7528192094967,-136.700047358386,0,0,0,0,0,
-81.4574669491027,65.6223647563121,-1.45332159131157,130.307455187151,108.126428277864,65.4180542372796,-40.9598144132537,-140.25407113403,0,0,0,0,0,
-85.2278878927778,64.9476770000226,4.64760206425527,134.832204240464,112.133858472792,69.5099540461368,-49.6232855657429,-142.782047408079,0,0,0,0,0,
-83.5737708808894,63.2686211852218,7.8202166372431,136.576353843308,114.717631195332,68.5838682427535,-52.7768845512742,-143.485549843628,0,0,0,0,0,
-80.459519352001,62.3965952814972,7.77734020653849,137.526892313051,113.47341233365,69.1139542863593,-54.2786800876465,-143.020944548098,0,0,0,0,0,
-77.5664218831002,61.6386463414827,6.56305331022063,136.250726191786,113.160326417043,67.1938979366131,-54.4306055572662,-141.347651927369,0,0,0,0,0,
-75.6329489694723,59.4797581246248,3.68973239257664,135.259528003369,114.597587997534,64.2107874906841,-53.8582536035444,-139.882740500402,0,0,0,0,0,
-74.7770875327684,57.7232432077496,1.12184445438416,133.507419734925,115.645888507229,61.413228996502,-52.874143418947,-137.41335430908,0,0,0,0,0,
-76.8274743374948,54.4313737515041,-0.944216559740395,130.227486741805,117.77178305239,59.9629818080458,-52.9827173059791,-132.732360962291,0,0,0,0,0,
-81.0298854375089,54.3018800597561,-1.85781934619909,126.078956316017,120.37312829688,58.0927661463637,-51.0295307930093,-125.779385053217,0,0,0,0,0,
-89.9071377100997,51.5425736018741,1.72450569383889,118.385359129147,124.38854515374,59.1594015472056,-52.8584460733476,-112.794677579247,0,0,0,0,0,
-99.5221839016168,51.326714988653,4.45390016053415,109.545569654651,126.838417647839,60.6510917834154,-52.3156577921381,-101.316848731571,0,0,0,0,0,
-110.483146801618,52.6983721146546,9.93046920573376,98.3532886905987,130.002498762775,61.4038801935221,-52.3740550144787,-90.7395223751784,0,0,0,0,0,
-121.104501857734,54.8135517799798,15.9082682499409,84.2553050874948,133.515659491405,62.2649317086244,-52.3087380829313,-78.445823134295,0,0,0,0,0,
-126.751295222216,57.0121695757914,24.2211832236729,67.8605129613586,135.417605826634,63.2734979048149,-56.3341117816682,-65.4987958408869,0,0,0,0,0,
-131.266983201479,64.0100544399977,37.8427518645584,51.9914434628026,135.481361494344,65.4217636050122,-63.3306201195011,-52.6380637476229,0,0,0,0,0,
-137.227982369525,72.6659580870592,51.8448760498717,51.9914434628026,137.69711871003,71.4167787671534,-70.818247397017,-51.9914434628027,0,0,0,0,0,
-138.832716964718,80.1880288143396,67.5847405517211,51.9914434628027,138.923736228762,78.5749919128079,-78.2745109878797,-51.9914434628026,0,0,0,0,0,
-134.435197685363,84.7704369556865,79.8298174570566,51.9914434628026,133.298819112815,86.0903577390097,-79.7259288327537,-51.9914434628026,0,0,0,0,0,
-134.114791157542,88.9517453639013,88.3457416165228,51.9914434628027,132.906671842039,93.5449909630276,-79.1421175868567,-51.9914434628026,0,0,0,0,0,
-132.316524908197,90.4412217003534,92.7881137299903,51.9914434628026,132.087150147252,96.9990628691296,-76.5154236201636,-51.9914434628027,0,0,0,0,0,
-131.336087643785,89.0366275599666,86.1367130214057,51.9914434628026,130.562169304315,97.7721303925166,-71.6879046200692,-51.9914434628027,0,0,0,0,0,
-128.334207633926,89.0300387764858,81.7135116352387,51.9914434628026,128.89550720563,97.1574341980559,-67.0019029847642,-51.9914434628026,0,0,0,0,0,
-125.079266252586,88.5618802879335,70.6215889926344,51.9914434628026,127.450232555769,95.4986064401719,-60.1225342438403,-51.9914434628026,0,0,0,0,0,
-120.081903977072,88.7800912648045,61.8553966648925,51.9914434628027,124.542555116253,94.0157202938188,-55.6483041362071,-51.9914434628026,0,0,0,0,0,
-111.097789217471,88.4910001699572,49.920135145876,51.9914434628027,117.760132629396,91.4682123142016,-46.7106510950815,-51.9914434628026,0,0,0,0,0,
-96.1464929561558,87.9400528754585,32.6480374243852,51.9914434628026,103.617907201211,85.8726972600475,-33.8471014090704,-51.9914434628026,0,0,0,0,0,
-80.3219635012511,88.0640418552811,15.1964602784956,51.9914434628026,86.84758600859,80.8624335947652,-20.7504806230037,-51.9914434628027,0,0,0,0,0,
-68.7234890351206,89.8427431126452,4.0050548383152,51.9914434628026,74.177404576329,77.0224522515531,-12.1568045753487,-51.9914434628026,0,0,0,0,0,
-59.0741522128402,90.3299108589241,-9.31812570431274,51.9914434628026,63.6293530689403,72.9971593573614,-3.52735259208479,-51.9914434628026,0,0,0,0,0,
-49.2616244889849,91.8172780994624,-20.3098986576496,51.9914434628027,52.4835538324404,70.3996399991822,3.25421369807661,-51.9914434628026,0,0,0,0,0,
-37.866012325589,91.9224829210434,-27.9943333355376,51.9914434628027,40.9996838382689,65.9174899840294,9.1383440087932,-51.9914434628026,0,0,0,0,0,
-27.8495589709105,92.5547750317575,-32.1465963337772,51.9914434628026,28.1871106338866,63.3362278356015,17.9816529638133,-51.9914434628026,0,0,0,0,0,
-18.7605158114028,92.2527304826074,-37.4246779794283,51.9914434628026,17.5157764781022,62.6321963262071,26.3112258188224,-51.9914434628026,0,0,0,0,0,
-12.6264335877786,92.1571274410798,-40.7114866004039,51.9914434628027,10.5731676566428,61.8301514354535,30.5754750870124,-51.9914434628027,0,0,0,0,0,
-7.89464102338409,89.3209014147215,-41.3705087397085,51.9914434628027,5.20481462736025,61.0501558105713,34.372263278974,-51.9914434628027,0,0,0,0,0,
-4.77681824605483,88.3730006145941,-42.9337520888635,51.9914434628027,2.05395068211702,59.7521460638433,37.1374825878771,-54.1831554519959,0,0,0,0,0,
-4.30077029450318,87.0025169150809,-41.2840145291459,51.9914434628027,1.01693574675834,61.2692540769846,37.6248253901268,-55.7554558466357,0,0,0,0,0,
-4.11319322264493,85.9993527763634,-40.9663976933238,51.9914434628026,4.5021235790314,59.1837591749037,35.9368358045374,-65.0067161037476,0,0,0,0,0,
-7.4024865389926,81.5928174760417,-40.0422407214221,61.8897061475499,8.49804475508666,55.2851053991687,32.8567202364257,-74.6962150892098,0,0,0,0,0,
-12.2292526531287,79.8991242459682,-36.9869548053385,66.4944168131756,14.7897322278121,54.9274156427483,28.7046201361881,-80.7469035766086,0,0,0,0,0,
-17.7645103908902,80.4803562838493,-32.0782832628564,69.7722797977276,20.9040441327073,56.4885870774442,24.5845781999268,-84.9914960441381,0,0,0,0,0,
-23.3216151417286,79.2155932657437,-30.3097165692707,77.8514469913117,28.8803534689396,56.1879435684302,19.0325652982808,-93.3172664694537,0,0,0,0,0,
-30.4980630465176,77.4915864847641,-27.3264102393963,88.0333146995752,38.2090545304068,57.5472275549572,13.8229234854508,-101.354944024318,0,0,0,0,0,
-43.7031748656822,76.157032998964,-21.4205603752152,101.045524847999,53.0660378193406,62.1064849070479,6.21875863785535,-112.154282161357,0,0,0,0,0,
-58.6056885100796,72.5189458759498,-15.1986494933275,108.775467274174,68.9172881099529,66.4513348931595,0.169177354409457,-115.371461325187,0,0,0,0,0,
-71.9158361167972,72.8476546878132,-8.19968835640287,112.991584169731,81.6796632074269,72.1624196248019,-4.72430008949228,-119.449096735011,0,0,0,0,0,
-83.3981413266338,75.1304157450127,-3.04707064085289,118.479819797547,92.4991088247847,77.9683633898373,-9.34747417565966,-123.80890514727,0,0,0,0,0,
